store_no,store_nm,addr
113789,지에스25 마북이편한점,경기도 용인시 기흥구 마북동
113877,김덕집메타바둑학원,인천광역시 남동구 논현동
114112,짱이다,부산광역시 연제구 연산동
114150,배부장찌개이충점,경기도 평택시 이충동
114245,(주)나인팜스,전라북도 군산시 서수면 서수리
114297,구어보소,경기도 남양주시 진접읍 장현리
114313,씨앤앤(CNN),서울특별시 동대문구 전농동
114431,은혜타일,경기도 포천시 자작동
114657,판암숯불민물장어주식회사,대전광역시 동구 판암동
114787,진의상실,강원도 삼척시 남양동
114788,공간만그루,경기도 김포시 고촌읍 향산리
114815,실로암한의원,서울특별시 중랑구 망우동
114899,해운대,전라남도 광양시 중동
114969,큐라이프,경기도 구리시 인창동
115022,물맑은비뇨기과의원,충청북도 충주시 호암동
115075,지에스25원주뉴혁신부영점(상품권),강원도 원주시 반곡동
115108,래진헤어,대구광역시 중구 문화동
115279,예예동탄점,경기도 화성시 영천동
115384,치킨브라더스.임실피자,강원도 강릉시 포남동
115460,스파르타짐 지족점,대전광역시 유성구 지족동
115526,슬기로운공부방,인천광역시 미추홀구 용현동
115531,어가네회수산,강원도 강릉시 포남동
115595,카페 골목,경기도 의정부시 신곡동
115671,서천에코아카데미,충청남도 서천군 화양면 옥포리
115824,에스턴마틴 서울,서울특별시 강남구 대치동
115831,숟가락젓가락들고위드어썸일산,경기도 고양시 일산동구 정발산동
116173,에바돈가츠 수택점,경기도 구리시 수택동
116187,인싱크이레이터 청주신도시점,충청북도 청주시 흥덕구 가경동
116194,씨에스(CS)컴퓨터,인천광역시 계양구 계산동
116284,한국부동산경매학원,경기도 수원시 팔달구 팔달로1가
116317,유니베라 남양주대리점,경기도 남양주시 화도읍 마석우리
116392,아라닭강정,경기도 안양시 만안구 안양동
116402,메이크잇짐 두정점,충청남도 천안시 서북구 두정동
116553,인생술집동문리,충청남도 태안군 태안읍 동문리
116768,한강아라호,서울특별시 영등포구 여의도동
116828,꿈동산인형극단,인천광역시 미추홀구 숭의동
116992,허브(H u B)센텀,부산광역시 해운대구 우동
117003,시너지플레이스스터디카페정읍수성점,전라북도 정읍시 수성동
117086,라망펜션,경기도 가평군 북면
117195,네모푸드 안양점,경기도 안양시 동안구 호계동
117220,열라쭈꾸미,경기도 안산시 단원구 고잔동
117250,이은주공인중개사 사무소,광주광역시 북구 용봉동
117448,성훈이돈가츠,충청남도 천안시 서북구 두정동
117477,뉴라이프,전라북도 전주시 완산구 효자동1가
117583,마미카롱and마미제과,서울특별시 광진구 자양동
117604,쏘앤뮤직음악학원,경기도 안산시 단원구 초지동
117613,에스아이디,인천광역시 부평구 갈산동
117681,카몰,대전광역시 대덕구
117689,셀독24 스터디카페 장검점,울산광역시 울주군 범서읍 굴화리
117756,블룸축산유통,강원도 춘천시 후평동
117782,정성찬 영등포점,서울특별시 영등포구 영등포동5가
117836,수복초밥,경상북도 김천시 성내동
117991,구이대장쪽갈비,전라남도 순천시 해룡면 신대리
118129,아이파크명품세탁소,경기도 파주시 동패동
118214,롤로토바코？ 야음점,울산광역시 남구 야음동
118297,신림양꼬치부천점,경기도 부천시 심곡동
118394,영신기전주식회사,경상남도 사천시 벌리동
118416,동안셀프케어샵,전라남도 영암군 삼호읍 용앙리
118514,통영로컬푸드,경상남도 통영시 광도면 죽림리
118676,밑손(MEET SON),경상남도 창원시 의창구 도계동
118721,숯미당,인천광역시 남동구 간석동
118851,마음뜰미술,세종특별자치시 한솔동
118956,이마트24R영광중앙점,전라남도 영광군 영광읍 남천리
119033,씨유(CU) 세종마스터힐스 2차점,세종특별자치시
119241,중화촌샘밭점,강원도 춘천시 신북읍 천전리
119334,천일냉동,전라북도 군산시 산북동
119406,주 마더스핸즈,충청남도 당진시 송악읍 전대리
119614,정쌤멘토링수학교습소,울산광역시 북구 산하동
119645,라옴헤어,경기도 화성시 병점동
119689,마랑아트스튜디오학원,경기도 고양시 일산동구 풍동
119695,이퀄,제주특별자치도 제주시 건입동
119773,놀자꾸나,광주광역시 북구 본촌동
119847,청담어전갈비진영점,경상남도 김해시 진영읍 진영리
119875,삼백분식,대전광역시 대덕구 법동
119950,케이크니,인천광역시 미추홀구 학익동
120094,신현세무회계사무소,제주특별자치도 서귀포시 서홍동
120126,댕들(dangdle),경기도 화성시 반정동
120198,사팔우드,서울특별시 강서구 화곡동
120399,육군제7376부대,부산광역시 해운대구 우1동
120416,그린리치팜주식회사(카페동네화성남양점),경기도 화성시 남양읍
120431,지에스25 향남지웰점(상품권),경기도 화성시 향남읍 행정리
120854,아로마리빙,부산광역시 동구 초량동
120899,니맘속,강원도 홍천군 홍천읍 신장대리
121021,빽다방 부평장제로점,인천광역시 부평구 부평동
121047,더프라임 풋살,광주광역시 서구 동천동
121053,무소,경기도 안양시 동안구 평촌동
121467,카페인중독 전주완산점,전라북도 전주시 완산구 효자동2가
121480,썬앤쿡스,경기도 안양시 동안구 관양동
121491,금백만,서울특별시 구로구 구로동
121594,192네일,경기도 의왕시 내손동
121618,정관S한의원,경상남도 창원시 마산합포구 완월동
121658,신선한 과일 야채,인천광역시 미추홀구 도화동
121761,윌로우어학원,강원도 원주시 명륜동
121840,두런창의수학교습소,경기도 성남시 분당구 운중동
121863,3에이치(H) 명덕센터,대구광역시 중구 남산동
121915,림아트 스튜디오,서울특별시 노원구 상계동
121925,(사)한국영재학회,서울특별시 서초구 양재동
122065,두가홍삼대장,충청남도 천안시 서북구 성환읍 성월리
122156,워킹클래스히어로,서울특별시 종로구 신문로1가
122269,민들레실내포차,경상북도 구미시 상모동
122349,디자인이알스,경기도 평택시 안중읍 현화리
122354,24시무인커피(Coffee),경상남도 창원시 성산구 웅남동
122416,초우한우전문점,경상남도 진주시 초전동
122423,한샘,서울특별시 중구 순화동
122475,지에스(GS)25 통영바다점,경상남도 통영시 봉평동
122594,뚱이모20김밥,경상북도 영천시 야사동
122756,피자마루이도점,강원도 동해시 이도동
122799,어글리 보울,서울특별시 종로구 혜화동
122835,지에스(GS)25 다대사랑점(상품권),부산광역시 사하구 다대동
122849,미래엔택시,서울특별시 강서구 화곡동
122972,수지샤르망오피스텔 주차장,경기도 용인시 수지구 풍덕천동
123536,주식회사한신건설,제주특별자치도 서귀포시 동홍동
123553,이크 취미공작소,서울특별시 관악구 봉천동
123576,울산 요가and필라테스 by cosery,울산광역시 남구 삼산동
123658,미미엘의원,서울특별시 영등포구 대림동
123769,폴브스퀘어,경기도 수원시 권선구 고색동
123855,김성준영어전문학원,서울특별시 강북구 수유동
123894,덕이동동 주식회사,충청남도 예산군 예산읍 예산리
124054,샐러디 광명역점,경기도 광명시 일직동
124242,샤브쌈주머니 서대신점,부산광역시 서구 서대신동2가
124433,(주)대우대덕정비사업소,대전광역시 대덕구 신일동
124655,수영구 출장세차(스팀닥터),부산광역시 연제구 연산동
124708,모든정수기and비데,충청남도 아산시 배방읍 북수리
124834,에리카헤어시청점,부산광역시 연제구 연산동
124993,(주) 이지스택,경기도 부천시 상동
125099,파스타입니다 행당점,서울특별시 성동구 행당동
125135,제시뷰티홍천점,강원도 홍천군 홍천읍 신장대리
125267,선테크,대전광역시 대덕구 대화동
125326,동부렉카(부산로지스),부산광역시 금정구 구서동
125479,쉴드매니아,전라남도 목포시 상동
125542,나인테라피,충청남도 천안시 서북구 불당동
125545,정원제약,서울특별시 성동구 마장동
125589,오성통닭전주중앙점,전라북도 전주시 완산구 효자동1가
125994,좋은습관(위례점),경기도 성남시 수정구 창곡동
125996,주먹포차,경기도 수원시 권선구 오목천동
126136,주 일이삼차,경기도 안산시 단원구 고잔동
126231,TOPTEN 속초 조양,강원도 속초시
126390,(주)파인모터스,서울특별시 강서구 가양동
126447,세운3630,전라남도 곡성군 곡성읍 구원리
126527,위드온,경기도 고양시 일산서구 덕이동
126669,바른손정비,대전광역시 유성구 구암동
126747,미정국수대전은행점,대전광역시 중구 은행동
126882,주식회사 배리삼릉공원,경상북도 경주시 황남동
127049,이종우행정사사무소,세종특별자치시 조치원읍 교리
127236,대한불교조계종 운주사,전라남도 화순군 도암면 대초리
127426,더벤티제주노형점,제주특별자치도 제주시 노형동
127559,잭팟라운지 청주대점,충청북도 청주시 청원구 우암동
127654,주식회사 위스키서울 모어댄위스키트라이앵글,서울특별시 용산구 한강로2가
127658,스타일카케어,서울특별시 양천구 신월동
127835,이리금수선,대전광역시 서구 탄방동
127974,주식회사 하우인,서울특별시 강남구 신사동
127984,(주)피씨지더마사이언스,서울특별시 강남구 역삼동
128090,야시장139,경기도 화성시 향남읍 하길리
128214,(주)씨네큐 하동지점,경상남도 하동군 하동읍 읍내리
128389,해본가,경기도 시흥시 정왕동
128402,소망푸줏간,경기도 수원시 팔달구 지동
128411,메이크 프로덕션,충청남도 공주시 반죽동
129181,디오(DO)휴대폰 예원모바일,충청남도 서산시 동문동
129212,지에스25(GS25)S6화랑대역점(상품권),서울특별시 노원구 공릉동
129520,속닥속닭 컴퍼니 카페테라스,강원도 홍천군 동면 덕치리
129682,수유땡초닭발,서울특별시 성북구 동선동1가
129785,(주)지성에너지,충청남도 공주시 동현동
129805,케이,서울특별시 관악구 봉천동
129871,아이러브 공부방,충청북도 청주시 서원구 분평동
129907,세탁연구소 보정본점,경기도 용인시 기흥구 보정동
129938,메이플(Maple)빵,대구광역시 북구 태전동
130177,오구본가장기지구점,경기도 김포시 장기동
130194,다빈치바버？,서울특별시 서초구 서초동
130363,천연왁싱 마에스트로 터치,서울특별시 관악구 봉천동
130398,상차이 김포점,경기도 김포시 양촌읍 구래리
130427,바다왕국아구찜and해물찜,서울특별시 강남구 역삼동
130541,족욕체험방,경상남도 창원시 성산구 사파동
130711,계미집,서울특별시 서초구 서초동
130733,킴스요가and필라테스 배곧2호점,경기도 시흥시 정왕동
130986,구이STORY,광주광역시 서구 화정동
130995,혜화문(Moon),서울특별시 종로구 혜화동
131158,목구멍(경산점),경상북도 경산시 중산동
131197,요술섬유와 캐락터왕국,충청남도 공주시 유구읍 석남리
131448,에피카롱,경기도 구리시 수택동
131492,동산,경기도 파주시 광탄면 용미리
131642,아이앤비코리아서울강남대리점,서울특별시 송파구 석촌동
131787,지에스25개포포레스트점(상품권),서울특별시 강남구 개포동
131804,종근당건강헬스벨스토리,대전광역시 중구 태평동
132151,봉수아피자&마녀족발,경상북도 포항시 남구 오천읍 원리
132216,더조은바디？,인천광역시 남동구 논현동
132226,헤이유 어학원,경상북도 영덕군 영덕읍 남석리
132259,현지네닭갈비,대구광역시 동구 효목동
132431,빅짜(BIGZZA)동구점,대구광역시 동구 신기동
132494,중학공조,대전광역시 중구 태평동
132516,홍게양 대게군,충청남도 계룡시 엄사면 엄사리
132574,발렌시아 창원점,경상남도 창원시 성산구 중앙동
132635,아름다운 대패,경기도 화성시 향남읍 하길리
132853,그린콤마,경기도 화성시 송동
133164,차앤호프,전라남도 여수시 봉계동
133284,탑맥주,전라남도 화순군 화순읍 유천리
133878,전국중고중기부품,전라남도 화순군 화순읍 다지리
133949,애기방,대구광역시 달서구 송현동
133977,엠디(MD),대구광역시 달서구 진천동
133979,인셀덤,전라북도 익산시 어양동
134043,금강고기집국밥,경기도 부천시 상동
134091,돌우물부산명지점,부산광역시 강서구 명지동
134094,더벤티대구진천역점,대구광역시 달서구 진천동
134113,통대국밥,울산광역시 동구 서부동
134133,티바이스,서울특별시 서초구 방배동
134139,보이스트롯,전라남도 장흥군 회진면 회진리
134340,지에스25(GS25) S9 삼전역점,서울특별시 송파구 잠실동
134579,맑은물포차,경상남도 양산시 명동
135103,생글 마켓,서울특별시 동대문구 전농동
135312,마음디자인,전라북도 전주시 완산구 효자동2가
135384,태양한약업사,경상북도 경산시 서상동
135388,골프존파크 어진청사점,세종특별자치시 어진동
135397,승진이네,제주특별자치도 제주시 조천읍 조천리
135416,제로백 부천 원미점,경기도 부천시 원미동
135422,아르 드 포,경기도 광주시 역동
135442,천안와이즈만,충청남도 천안시 서북구 불당동
135456,(유)아웃백스테이크하우스 부산신세계센텀시티점,부산광역시 해운대구 우동
135474,서울동물영상종양센터,서울특별시 중구 을지로5가
135556,요거트소랑,제주특별자치도 서귀포시 강정동
135592,영풍상회,충청북도 청주시 상당구 석교동
135822,아크온디자인,경기도 성남시 분당구 구미동
135833,동네맛집 맥싸롱,부산광역시 부산진구 양정동
135842,약초컬러테라피(약초연구소),울산광역시 남구 신정동
135893,레노마 홈 하남점,광주광역시 광산구 우산동
135962,자담치킨 괴정점,대전광역시 서구 괴정동
136050,아이에이치전자,서울특별시 구로구 구로동
136192,가스펠종합유통,경기도 부천시 원미동
136239,강남프라자,서울특별시 서초구 서초동
136289,정왕헬스,경기도 시흥시 정왕동
136437,러브(LOVE)낚시카페,대전광역시 서구 관저동
136519,11시들쌈밥,대전광역시 대덕구 신탄진동
136687,티에이치갤러리,대구광역시 중구 봉산동
136758,정담은과일집 김해점,경상남도 김해시 대청동
136910,오투스파식당,전라남도 나주시 빛가람동
136916,일백집서울포차부천역점,경기도 부천시 심곡동
137592,벌크커피 노화보길점,전라남도 완도군 노화읍 이포리
137620,그린골프연습장스크린,충청남도 홍성군 홍성읍 월산리
137753,남해청,경상남도 남해군 남해읍 서변리
137833,깔금한 집밥과 커피,울산광역시 동구 전하동
137885,린교육 주식회사,서울특별시 영등포구 신길동
137947,공간,광주광역시 북구 우산동
137976,헬로아로마,제주특별자치도 제주시 노형동
138033,영주안마원,경상북도 영주시 영주동
138165,모락모락 (셀프식당)매점,경기도 화성시 남양읍 장덕리
138278,K모텔,강원도 춘천시 조양동
138280,현성그린,광주광역시 북구 신안동
138301,365프렌즈,충청북도 제천시 의림동
138321,명품올바른닭강정,광주광역시 북구 운암동
138360,대연소방공업사,서울특별시 동대문구 신설동
138430,춘향반점,인천광역시 부평구
138443,비비큐진주도동점,경상남도 진주시 하대동
138581,차실리아,경기도 고양시 덕양구 화정동
138642,강남엘약국,서울특별시 서초구 서초동
138822,풀각시식단,경상북도 경주시 안강읍 산대리
138826,노블리 결혼정보,서울특별시 강남구 신사동
138879,신영 알앤비,경기도 시흥시 신천동
138913,궁구미컴퓨터,대구광역시 수성구 상동
138963,치킨선생 개봉고척점,서울특별시 구로구 고척동
139080,비앤오덴탈랩(BandO dental lab),서울특별시 동대문구 장안동
139170,철구PC방 논산점,충청남도 논산시 취암동
139179,우드머리 목공방,경기도 수원시 권선구 탑동
139248,홍게양대게군(서구점),대전광역시 서구 가수원동
139370,어촌계건어물,강원도 속초시 대포동
139582,모미모헤어살롱,경기도 광명시 일직동
139587,오유미당 평택송탄점,경기도 평택시 서정동
139609,두마리찜닭 두찜 건대점,서울특별시 광진구 자양동
139742,오리면돼지,전라남도 여수시 화장동
139835,(cafe de d'ar tagnan)달타냥의 커피,서울특별시 송파구 가락동
139841,이곳,대구광역시 북구 읍내동
139874,이노플라워(혁신화원),전라북도 완주군 이서면 갈산리
139945,인생건어물불로점,인천광역시 서구 불로동
140013,기블리돌(Ghiblidoll),서울특별시 강동구 천호동
140114,(주)후니드 수협중앙회카페 송파점 어펜딕스(카페바다,서울특별시 송파구 신천동
140146,사진관 시선,경상북도 경주시 성건동
140306,크라우드PC 아라본점,제주특별자치도 제주시 아라일동
140352,한우 진 갈비1,충청북도 충주시 문화동
140540,숙실향기,광주광역시 동구 운림동
140546,강서알프레드피아노교습소,서울특별시 강서구 화곡동
140865,군산특산물영농조합법인,전라북도 군산시 임피면 술산리
141253,성동꽈배기 마천점,서울특별시 송파구 마천동
141298,프리미엄본스피씨(PC)방,경기도 안산시 단원구 고잔동
141312,(주) 혁진 이엔지,강원도 원주시 행구동
141357,본도시락 경북상주점,경상북도 상주시 서문동
141448,휴암상회,충청북도 청주시 청원구 율량동
141486,효캐슬,경기도 화성시 남양읍 온석리
141535,희쿡,경기도 의왕시 포일동
141665,별별식당,서울특별시 서대문구 남가좌동
141937,정담제과,대전광역시 중구 안영동
142072,주식회사 케이에스,서울특별시 강서구 마곡동
142164,은실네,충청남도 당진시 읍내동
142298,먹고또시켜,경상북도 포항시 북구 환호동
142315,신도브래뉴 공인중개사사무소,서울특별시 금천구 독산동
142434,(주)에이치브로스,부산광역시 금정구 장전동
142449,귀족,전라남도 광양시 중동
142486,수유그리로,서울특별시 강북구 미아동
142500,엑쓰오엑쓰오,부산광역시 남구 대연동
142593,와이제이럭스 (YJ LUX),서울특별시 강남구 신사동
142839,일프로공인중개사사무소,대전광역시 유성구 구암동
142999,하나열쇠,서울특별시 강서구 방화동
143017,조이(joy),부산광역시 연제구 연산동
143054,마라전주,전라북도 전주시 완산구 효자동3가
143168,주식회사 한국바이오헬스,충청북도 음성군 원남면
143169,은성관리 주식회사,서울특별시 강동구 길동
143205,서촌마을,인천광역시 부평구 일신동
143261,시영유통,경기도 안양시 동안구 관양동
143274,더베스트세무법인,광주광역시 서구 치평동
143314,카우바베큐and참치,경기도 남양주시 진접읍 금곡리
143375,행복한꽃놀이터,대구광역시 달서구 유천동
143525,이도경교육연구소,대구광역시 수성구 매호동
143538,달리는커피대전관저점,대전광역시 서구 관저동
143556,비스컴퓨터자격교실,인천광역시 남동구 논현동
143645,모이라,전라남도 목포시 상동
143710,플립라이팅,충청북도 청주시 서원구 사직동
144188,에스지(SG)스크린골프왜관점,경상북도 칠곡군 왜관읍 왜관리
144262,그대랑,대전광역시 유성구 신성동
144532,해물소쿠리,경상남도 창원시 마산합포구 오동동
144602,길 . 수제찌,경기도 화성시 매송면 천천리
144656,해법영어 풍기아이파크교실,충청남도 아산시 풍기동
144690,산울림광고 인켈음향,충청남도 논산시 취암동
144743,에일린(Aileen),경기도 하남시 감이동
144808,봉언니한복집,대구광역시 달서구 대곡동
144990,르깜므(Le Calme),광주광역시 서구 쌍촌동
145040,역전우동0410 대전가오점,대전광역시 동구 가오동
145082,데일리 키친랩,경상북도 경산시 압량읍 부적리
145091,남도복국(석촌점),서울특별시 송파구 석촌동
145097,원진,대전광역시 대덕구 중리동
145427,마라비밀,경기도 화성시 향남읍 행정리
145544,라 팔라파(LA PALAPA),서울특별시 마포구 상암동
145688,정관장연산4동점,부산광역시 연제구 연산동
145690,밥이랑찬이랑,경상북도 경주시 안강읍 산대리
145824,영이네 과일 야채,경기도 안성시 공도읍 만정리
145833,조이(joy),경상북도 경산시 압량읍 신대리
146065,스터디카페 바짝,전라북도 전주시 덕진구 동산동
146111,주식회사 슈어,경상북도 경주시 구황동
146244,(주)케이제이홀딩스,세종특별자치시 다정동
146456,셀독24스터디카페 위례점,경기도 성남시 수정구 창곡동
146682,셀파우등생교실 호수포레나교실,경기도 화성시
146703,(주)씨에스원플러스,경기도 성남시 수정구 수진동
146934,진미생선구이 김치,광주광역시 동구 대인동
146962,천수홍삼원,경상북도 영주시 풍기읍 성내리
147006,오구본가용연마을점,충청남도 아산시 배방읍 장재리
147142,(주)이편한자동화기술,대전광역시 대덕구 대화동
147164,산타즈홀리데이,제주특별자치도 서귀포시 안덕면 서광리
147222,오갑산편의점,충청북도 음성군 감곡면 문촌리
147299,성주전업사,제주특별자치도 제주시 화북일동
147366,주식회사 행복한자동차마을,경기도 파주시 금릉동
147378,싸군마켓 모두병원점,인천광역시 남동구 논현동
147406,네일원(nail one),세종특별자치시
147600,주식회사 원창관리,서울특별시 서대문구 대현동
147624,앤엘케이 주식회사,서울특별시 송파구 방이동
147640,김가네(첨단점),광주광역시 광산구 월계동
147741,만세민속품,충청남도 천안시 동남구 목천읍 서리
147826,워시베놈,경기도 남양주시 진접읍 금곡리
148001,씨유(CU) 용인청덕점,경기도 용인시 기흥구 청덕동
148074,한국외국어대학교 지식출판콘텐츠원,서울특별시 동대문구 이문동
148075,참떡뽁이,경상북도 경주시 석장동
148232,뉴트리코어 참다한,경기도 고양시 덕양구 행신동
148251,춘란농원,경상남도 밀양시 산내면 삼양리
148526,오늘따라짬뽕,경상북도 구미시 원평동
148739,소규모,제주특별자치도 서귀포시 안덕면
148800,정영원,경상남도 김해시 삼계동
148933,미래이앤에프(주),인천광역시 남동구 간석동
148936,메가커피,경기도 남양주시 화도읍 마석우리
149242,투썸플레이스 광주일곡점,광주광역시 북구 일곡동
149244,가람주식회사,전라남도 순천시 매곡동
149333,충북음성축산물직판장,서울특별시 강서구 화곡동
149482,(주) 누리마루,경기도 포천시 가산면 마전리
149584,어반팹 주식회사,경기도 성남시 중원구 성남동
149611,코리엔탈 깻잎 두마리치킨 신사점,서울특별시 강남구 신사동
149633,코리엔탈깻잎두마리치킨부평점,인천광역시 부평구 부평동
149654,비주얼골프샵,대전광역시 서구 월평동
149746,크린토피아 코인워시365 천안성정중학교점,충청남도 천안시 서북구 성정동
149749,경이로운 네일,대전광역시 서구 탄방동
149902,해법플러스에듀학원,제주특별자치도 제주시 연동
150018,아산광고,충청남도 아산시 온천동
150173,앵춘,서울특별시 동대문구 회기동
150202,NS홈쇼핑,서울특별시 구로구 구로동
150282,별난아재맥주이곡점,대구광역시 달서구 이곡동
150292,네네치킨앤봉구스밥버거광명케이티엑스역점,경기도 광명시 일직동
150450,주식회사 브로스코어,경기도 안양시 동안구 관양동
150478,정한뿌리죽키친(송파점),서울특별시 송파구 방이동
150522,미니스톱 운정미래점,경기도 파주시 와동동
150620,주식회사제이에스메드,경기도 성남시 중원구 상대원동
150726,화다인,서울특별시 강남구 논현동
150796,위풍당당쭈꾸미(풍무역점),경기도 김포시 풍무동
150804,날개를 달다 학원,서울특별시 강남구 대치동
150949,짐타운,서울특별시 강남구 신사동
150985,세종맥스스포츠센터,세종특별자치시 장군면
151006,제이앤지케이(JNGK)김재은,경기도 양평군 서종면 문호리
151201,핑거무인커피숍,강원도 원주시 행구동
151264,팔공티 홈플러스오리점,경기도 성남시 분당구 구미동
151313,정자식당,울산광역시 북구 정자동
151563,뽀까보까,인천광역시 계양구 작전동
151630,안녕언어심리연구소,서울특별시 성동구 하왕십리동
151763,배다리감자탕(평택대학직영점),경기도 평택시 용이동
151767,히든(hidden),서울특별시 종로구 내수동
151846,마음씀씀이,경기도 남양주시 호평동
151861,힐링숲라파 송현점,경상북도 안동시 송현동
152012,엄재경,충청북도 청주시 흥덕구 가경동
152013,고집통매곡에뜰점,울산광역시 북구 호계동
152069,주식회사 아트크레오,서울특별시 강남구 개포동
152370,(주)패러슈트,서울특별시 중구 신당동
152404,티파니 노래주점,인천광역시 강화군 강화읍 신문리
152476,현대리바트,서울특별시 구로구 구로동
152567,올백옷수선,울산광역시 울주군 범서읍 구영리
152669,올스타피자 하남미사점,경기도 하남시 망월동
152843,순대야食,경기도 수원시 권선구 입북동
153058,보나된장,충청남도 당진시 우강면 창리
153173,주식회사 지바이,경기도 하남시 풍산동
153292,지에스25(GS25)원내중앙점,대전광역시 유성구 원내동
153330,케이엠(KM)모터스,경기도 광명시 하안동
153372,진주현대종합정비,경상남도 진주시 내동면 신율리
153409,랍스터 색소폰,충청남도 천안시 동남구 목천읍 운전리
153455,우림푸드,제주특별자치도 제주시 애월읍 하귀2리
153630,으뜸2국어교습소,서울특별시 동작구 본동
153739,수진수산,경기도 성남시 중원구 성남동
153759,마켓무 양산북정점,경상남도 양산시 북정동
153765,덮덮밥,인천광역시 미추홀구 학익동
153766,고고24시출장배터리,서울특별시 영등포구 대림동
153775,반석앤지와미,경기도 용인시 수지구 동천동
153961,마켓사라다(Marketsarada),경기도 성남시 분당구 야탑동
153983,우먼홈케어(전주점),전라북도 전주시 덕진구 만성동
154047,디자인네오 주식회사,세종특별자치시 나성동
154430,진미산능이백숙,강원도 동해시 부곡동
154648,오공복이센텀시티점,부산광역시 해운대구 재송동
154747,부라더키친 은평구점,서울특별시 은평구 신사동
154968,오구본가사당역점,서울특별시 동작구 사당동
155189,미스코리아다방,강원도 동해시 발한동
155435,천평아리랑가구,경상북도 칠곡군 가산면 학하리
155570,주식회사 라이프키즈스윔팀,경기도 부천시 중동
155577,모모(momo)염색공방,경기도 부천시 원미동
155627,고덕국제도시SS,경기도 평택시 고덕면
155736,루나소사이어티(LUNAR SOCIETY),서울특별시 종로구 운니동
155793,장쌤독해종결영어학원,대구광역시 북구 복현동
155911,유하학원,세종특별자치시 아름동
155916,(주)세라젬 웰카페 부천옥길점,경기도 부천시
155968,만복숯불닭갈비,서울특별시 성북구 종암동
155984,리라음악교습소,광주광역시 서구 마륵동
155989,수성중동매점,대구광역시 수성구 중동
156067,빌리티,서울특별시 노원구 상계동
156196,씨유(CU) 오산원동점,경기도 오산시 원동
156288,11월의헤어살롱,경기도 남양주시 다산동
156524,대동원 회시장,서울특별시 노원구 상계동
156598,봉덕동미용실,대구광역시 남구 봉덕동
156646,로즈가든,울산광역시 중구 학산동
156712,유부스주식회사,서울특별시 강남구 역삼동
156744,신나리 심리상담 연구소,서울특별시 노원구 상계동
156763,어울림야시장,경기도 안양시 만안구 안양동
157037,진마루 영월점,강원도 영월군 영월읍 덕포리
157142,명륜진사갈비(성내점),서울특별시 강동구 성내동
157414,역삼서해더블루아파트,서울특별시 강남구 역삼동
157494,뽀드득에찌,강원도 홍천군 서면 팔봉리
157642,신데렐라 세탁 프리워시,경기도 화성시 향남읍 상신리
157747,원데이푸드(oneday food),경상북도 포항시 북구 두호동
157754,매드후라이치킨(울진점),경상북도 울진군 울진읍 읍내리
157806,캐티스 영어교습소,서울특별시 양천구 신정동
157932,대인,전라북도 전주시 덕진구 동산동
158013,부산에어컨설치창승공조시스템,부산광역시 기장군 정관읍 모전리
158026,황금키친,경기도 고양시 덕양구 토당동
158186,착한돈까스통,전라남도 목포시 상동
158218,네이쳐컬렉션 온양점,울산광역시 울주군 온양읍 대안리
158285,오구본가후평점,강원도 춘천시 후평동
158372,드림스포츠(Dream Sports),경상북도 상주시 서문동
158385,세븐일레븐 부산사직플래티넘점,부산광역시 동래구 사직동
158423,원룸사무실이사.폐기물운송.지방화물.개별용달,서울특별시 도봉구 창동
158681,주식회사 한주통상지점,인천광역시 중구 송월동2가
158727,서울떡집방앗간,전라남도 여수시 문수동
158759,부부홈케어에어컨세탁기침대,경기도 용인시 처인구 유방동
158869,고구정(고기구워주는정육점),경기도 김포시 장기동
158918,영일보링 대형카,경기도 평택시 독곡동
158970,수내닭꼬치 훈이아구찜,부산광역시 기장군 기장읍 동부리
159067,(주)씨에이랩,부산광역시 해운대구 재송동
159073,청김치,부산광역시 해운대구 좌동
159080,정통마라탕마포마라회관,서울특별시 마포구 도화동
159093,과자의숲,인천광역시 연수구 송도동
159215,주식회사 극장문(cinemoon Inc.),대구광역시 동구 신암동
159389,포항회수산진평점,경상북도 구미시 진평동
159582,학장집,부산광역시 사상구 학장동
159586,임마누엘빌딩,전라남도 영광군 영광읍 남천리
159628,한빛아트,충청남도 천안시 동남구 신방동
159925,물방아감자탕용강점,경상북도 경주시 용강동
160103,달다구니 창원지점,경상남도 창원시 의창구 사림동
160118,더(THE)안 영어,경상북도 경산시 사정동
160179,주식회사 엘케이정보기술,세종특별자치시 보람동
160247,다팜MALL (목천점),충청남도 천안시 동남구 목천읍 신계리
160375,전골의법칙홍콩할매불닭발,전라북도 전주시 덕진구 송천동1가
160396,힐링토탈패션,경상남도 창원시 진해구 이동
160791,주식회사 메디진,경기도 용인시 기흥구 보라동
160833,칸타빌레,제주특별자치도 서귀포시 표선면 성읍리
160972,비트삼성디지털프라자구미본점,경상북도 구미시 광평동
161011,지에스25(GS25) 장호원으뜸점(상품권),경기도 이천시 장호원읍 장호원리
161301,광일전자,대구광역시 북구 대현동
161369,베러파트 (Better Part),대전광역시 서구 둔산동
161632,리더스키친,서울특별시 강서구 화곡동
161634,천진동석사점,강원도 춘천시 석사동
161675,지에스(GS)25 충주늘푸른점(상품권),충청북도 충주시 금릉동
161715,(주)모로,서울특별시 성동구 옥수동
161744,연세낙민체육관,부산광역시 동래구 낙민동
161758,바게뜨양,부산광역시 남구 대연동
