store_no,store_nm,addr
850539,대박일차식품,경기도 안산시 상록구 이동
850694,에코스틱,서울특별시 종로구 종로5.6가동
850745,을찌로 국물떡볶이 신림점,서울특별시 관악구 대학동
850827,모리씨 스튜디오,서울특별시 강동구 천호1동
850847,정의무관,부산광역시 금정구 남산동
850850,또래오래치킨금왕점,충청북도 음성군 금왕읍
851045,185 헤어(Hair),경기도 성남시 중원구 여수동
851130,디플레이스 스터디카페 신중동점,경기도 부천시 신중동
851143,전통손순대 철판볶음,전라남도 해남군 해남읍
851167,대상디앤에이,광주광역시 남구 월산5동
851171,항아리쑥,대구광역시 달서구 진천동
851342,쿠치카페편의,경기도 연천군 장남면
851379,우산캠핑장,경상북도 상주시 외서면
851453,엄근찬프로샵,경기도 하남시 춘궁동
851595,에이치에스(HS),경기도 부천시 신중동
851682,미켈,인천광역시 부평구 삼산2동
851695,지에스25 원주뉴에버빌점 (상품권),강원도 원주시 단구동
851719,성서새마을금고,대구광역시 달서구 신당동
851820,키쏘커피(KISSO),경기도 성남시 분당구 금곡동
851831,파티고,경기도 수원시 팔달구 인계동
851938,카페(CAFE)53,경기도 성남시 수정구 고등동
852042,새우랑굴포차,광주광역시 북구 건국동
852099,가이즈(guy s)헤어,울산광역시 남구 달동
852100,주현 인테리어,경기도 부천시 범안동
852195,들꽃핀자리,경기도 가평군 북면
852236,치킨플러스 월평점,대전광역시 서구 월평1동
852447,주식회사 제이유패밀리,경기도 구리시 동구동
852669,영웅상회,전라남도 목포시 대성동
852682,예스비피트니스,인천광역시 중구 운서동
852709,가시어멍김밥 율하점,경상남도 김해시 장유3동
852719,휴앤미,인천광역시 서구 청라2동
852777,어반네스트,경기도 김포시 풍무동
853123,11번가_제휴몰_일반(상품권),서울특별시 중구 회현동
853203,아마노코리아(주)_NC백화점 순천점,서울특별시 영등포구 양평1동
853251,포청청,광주광역시 서구 화정1동
853380,산남문구,충청북도 청주시 서원구 산남동
853488,커피빈 이태원몬드리안호텔,서울특별시 용산구 이태원1동
853604,컵and떡볶이G,경기도 의정부시 송산2동
853635,부각마을,광주광역시 광산구 송정2동
853768,네일집 손합니다,경상남도 창원시 의창구 도계동
853778,바오버니,부산광역시 해운대구 좌1동
853797,부명종합스포츠,경상북도 김천시 대곡동
853815,크로와상제주빵집,제주특별자치도 제주시 삼양동
853960,애플팩토리,제주특별자치도 제주시 연동
853999,에스에이,서울특별시 서대문구 홍제3동
854025,꿀삼겹수원,경기도 수원시 영통구 매탄동
854226,태광식품,강원도 속초시 동명동
854308,달이네 부엌,경상북도 경산시 서부2동
854356,청하self주유소,경상북도 포항시 북구 청하면 미남리
854376,알리바바치킨,인천광역시 남동구 간석3동
854394,페이지-원,서울특별시 마포구 서강동
854428,라온프렌즈클럽학원,대전광역시 유성구 진잠동
854486,용인중앙라이온스클럽,경기도 용인시 처인구 이동읍 천리
854496,한솔플러스 천안아산지점,충청남도 천안시 동남구 구성동
854498,최가네 유통,충청남도 보령시 대천2동
854671,몰틀리 양산물금점,경상남도 양산시 물금읍
854686,보드람치킨 대야동점,경기도 시흥시 대야동
854701,커피빈(상)이태원몬드리안호텔,서울특별시 용산구 이태원1동
854807,프랑스앤틱살롱,경기도 고양시 일산동구 정발산동
854825,두찜노원중계점,서울특별시 노원구 중계1동
854870,정숙헤어,충청남도 홍성군 홍성읍
855188,신바람디스코장구,전라북도 정읍시 초산동
855240,스카이31 제주국제공항 4층점,서울특별시 용산구 남영동
855283,돈돈구이,경상남도 거제시 장평동
855340,서산어린이서점,충청남도 서산시 동문2동
855353,베어페인트 전주점,전라북도 전주시 덕진구 중동
855391,지에스파크24(주)흥국생명본사주차장,서울특별시 종로구 사직동
855408,머슬나라,서울특별시 강남구 역삼1동
855445,미니스톱 거북섬점,경기도 시흥시 정왕2동
855551,오 옷집,인천광역시 서구 석남2동
855573,송 쥬얼리,서울특별시 종로구 종로1.2.3.4가동
855587,족뚱이,대구광역시 북구 노원동
855999,해녀고기,제주특별자치도 제주시 연동
856019,국민파스타 10호점,인천광역시 부평구 부평1동
856033,농업회사법인 주식회사 참신한우 서현지점,경기도 성남시 분당구 서현동
856062,대오종합공사,서울특별시 양천구 신정7동
856084,초안 크리닝,서울특별시 노원구 월계2동
856098,호천당 신시가지점,전라북도 전주시 완산구 효자동2가
856125,픽미픽미아이스 진부점,강원도 평창군 진부면
856153,푸라비다(PURABIDA),경상북도 김천시 대신동
856283,혼밥대왕무거점,울산광역시 울주군 범서읍
856382,안경파는남자,대구광역시 동구 불로.봉무동
856414,어연궁갈비가,충청북도 청주시 흥덕구 오송읍
856434,부평다해특수렉카,인천광역시 연수구 연수1동
856461,마스터 청소,경기도 군포시 대야동
856503,기적소리,경기도 군포시 군포1동
856534,세븐일레븐 홍성대학로점,충청남도 홍성군 홍성읍
856536,숫지다능이버섯백숙,인천광역시 미추홀구 문학동
856607,동탄참치정육점,경기도 화성시 동탄4동
856758,오로라,서울특별시 강남구 역삼2동
856806,청도한우암소농장,대구광역시 수성구 중동
856928,아그란스,인천광역시 남동구 논현1동
857080,샤론 의상실,경기도 성남시 수정구 수진동
857166,다우데이타 원포유그린비 4,서울특별시 마포구 염리동
857257,케이엘 골프아카데미,경기도 성남시 중원구 성남동
857305,창이？,충청북도 진천군 진천읍
857424,에이원테니스한남점,서울특별시 용산구 한남동
857537,에스케이렌터카 주식회사 강동4점,서울특별시 강동구 성내2동
857806,씨유(CU) 양천공원,서울특별시 양천구 신정6동
857898,미진축산 김해율하점,경상남도 김해시 장유3동
857943,백건상사,전라북도 익산시 마동
858113,감일프라임영수학원,경기도 하남시 감북동
858137,땅끝솔섬무화과,전라남도 해남군 송지면
858154,와,대구광역시 북구 동천동
858159,홀인원호텔,경상남도 사천시 곤양면
858328,지에스25 (GS25)부개휴먼시아점,인천광역시 부평구 부개3동
858345,(주)써브웨이 석촌호수점,서울특별시 송파구 송파1동
858359,청크린하수구막힘뚫음,충청남도 아산시 온양5동
858411,가든,서울특별시 성북구 정릉2동
858458,굿성비키친,부산광역시 강서구 명지1동
858567,묘한쌀롱,서울특별시 강북구 번1동
858881,어업회사법인정선주식회사,강원도 정선군 정선읍
858971,포토메모리,경기도 남양주시 호평동
859205,가좌싱싱회,인천광역시 서구 가좌4동
859212,죽전마취통증의학과의원,대구광역시 달서구 감삼동
859347,딜리버리쿡 강릉점,강원도 강릉시 교2동
859367,남이네농산물,경상북도 문경시 문경읍
859391,1004 뮤지엄파크,전라남도 신안군 압해읍
859408,푸라닭치킨소흘점,경기도 포천시 소흘읍
859479,농업회사법인 솔티마을 주식회사,세종특별자치시 전동면
859482,수산킹 수산마켓 와동점,경기도 안산시
859709,치요남신현점,인천광역시 서구 신현원창동
859775,세시봉7080LIVE,경기도 수원시 장안구 영화동
859822,화신칼라앞공영주차장,부산광역시 동구 범일2동
859837,카페(cafe)배움과 채움의 놀이터,경기도 안양시 동안구 비산동
859978,조방 앞3호점,경상북도 포항시 북구 양덕동
860149,반트짐 광안점,부산광역시 수영구 광안2동
860184,제주파인비치펜션,제주특별자치도 서귀포시 남원읍
860217,금별맥주 평택역점,경기도 평택시 신평동
860583,묘운건축디자인,경상남도 창원시 의창구 북면 동전리
860615,김영희동태찜코다리냉면 뉴코아점,경기도 수원시 팔달구 인계동
860637,알앤지네트웍스,서울특별시 동대문구 답십리2동
860799,서울펜싱아카데미,서울특별시 서초구 서초4동
860853,계왕치킨 영남본점,경상북도 구미시 선주원남동
860938,지에스(GS)25 부대테라스파크점,부산광역시 금정구 장전2동
860946,드레곤 피씨방,서울특별시 은평구 녹번동
860954,용두분식,서울특별시 은평구 응암3동
861060,하도행복펜션,제주특별자치도 제주시 구좌읍
861150,뉴욕야시장인덕원점,경기도 안양시 동안구 관양동
861190,비비유통 김종구부산어묵,경기도 부천시 대산동
861308,주식회사 에듀앤드토크365,서울특별시 송파구 문정1동
861361,아네스요가,경기도 고양시 덕양구 행신동
861379,돈카츠마？ 선부점,경기도 안산시 단원구 와동
861389,(주) 라바데코,경기도 하남시 감북동
861498,티인사이드 티플레이스,경상북도 포항시 북구 덕산동
861543,홍베이팡 명지점,부산광역시 강서구 명지2동
861601,이마트24 청주오송역점,충청북도 청주시 흥덕구 오송읍 만수리
861661,가파도레스토랑,제주특별자치도 서귀포시 대정읍
861768,대박비어(BEER),울산광역시 남구 신정1동
861794,코코컴,경기도 안산시 상록구 사동
862035,웨스트우드 응암점,서울특별시 은평구 응암1동
862117,더캠핑,대전광역시 중구 대흥동
862194,카페유리,대전광역시 유성구 노은2동
862316,인토스터디카페 엑스포점,전라남도 여수시 만덕동
862411,서안성대형렉카,경기도 오산시 신장동
862601,？실 (myong sil),경기도 양주시 회천4동
862653,더윤 헤어살롱,강원도 원주시 반곡관설동
862668,명아돈,서울특별시 서대문구 남가좌2동
862968,늘푸른 할인마트,경기도 고양시 덕양구 신원동
862988,이(e)파인아트 미술 교습소,부산광역시 동래구 명장1동
863072,마벨네일,강원도 영월군 영월읍
863272,마스키랩 (MASCHILAB),대구광역시 북구 산격3동
863318,스튜디오 코스모스,서울특별시 중구 을지로동
863339,카페게이트 광주봉선점,광주광역시 남구 봉선2동
863463,목동테솔해법영어교습소,서울특별시 양천구 목5동
863694,진성종합주방,대구광역시 중구 대봉2동
863834,아리랑펜션,전라남도 완도군 청산면
863944,마쉼,경상북도 포항시 남구 오천읍 문덕리
863978,누리침장,경상북도 고령군 대가야읍
863985,토탈패션(신발 의류),충청남도 천안시 서북구 쌍용동
864019,분당수지가맹점,경기도 용인시 수지구 풍덕천동
864091,둘마니치킨 이충점,경기도 평택시 중앙동
864382,씨유(CU) 계산삼보점,인천광역시 계양구 계산3동
864426,(주)한일솔루션,경기도 용인시 기흥구 영덕1동
864467,남양유업 청송가정 대리점,경상북도 청송군 청송읍
864513,배달의쌀국수 구리점,경기도 구리시 수택1동
864550,신이청과,서울특별시 중랑구 면목본동
864571,(주)라웰드,서울특별시 송파구 잠실6동
864585,태리상점,경기도 오산시 대원동
864878,가로판매점,서울특별시 강남구 역삼1동
864905,더푸른의원,경기도 안산시 단원구 원곡동
865077,(주)바오플랜,경기도 용인시 수지구 고기동
865078,달가득치킨 연남달빛점,서울특별시 마포구 연남동
865083,장호원풍년떡집,경기도 이천시 장호원읍
865123,아존 아크릴,대구광역시 달서구 이곡2동
865165,엘케이스포츠,경기도 평택시 오성면
865188,(주)스마트스코어,서울특별시 강남구 대치2동
865363,울산대성할인마트,울산광역시 남구 신정1동
865481,통영굴전문점,부산광역시 부산진구 부전1동
865508,바니(Bunny),부산광역시 남구 대연3동
865650,웨딩다이아,경상북도 포항시 남구 대잠동
865712,제멜리 살롱드안,충청북도 청주시 청원구 사천동
865727,진주소머리국밥,경상남도 거제시 고현동
865800,밀프로젝트,대구광역시 북구
866010,엣지구제,경기도 수원시 장안구 조원동
866078,오대륙통닭월볼청솔점,충청남도 천안시 서북구 쌍용동
866135,완선생,경기도 용인시 수지구 상현동
866223,훈스찜닭,대구광역시 수성구 두산동
866376,홈코디,경기도 평택시 중앙동
866434,우노치안또2,경기도 양평군 강상면
866437,랑체PC,부산광역시 수영구 남천1동
866594,라인업 피지컬 트레이닝센터,경기도 이천시 관고동
866660,달다(DALDA)일산점,경기도 고양시 일산동구 장항동
866668,맘스터치 동탄호수공원점,경기도 화성시 동탄7동
866835,홍원중화요리,경기도 평택시 지산동
866865,진 명품옷수선,부산광역시 남구 대연5동
867041,골든 팜 제주,제주특별자치도 제주시 아라동
867202,하이퐁관,경기도 시흥시 정왕본동
867331,용두동엽기쭈꾸미,경기도 김포시 고촌읍
867343,롤링페페,경기도 김포시 풍무동
867476,아름다운정원자연속으로,경상북도 김천시 어모면
867844,제이핏점핑,대전광역시 서구 내동
867977,경동택배,경기도 수원시 권선구 곡반정동
868014,모단뷰티플레이스,대구광역시 중구 남산3동
868236,또봉이통닭 고운점,세종특별자치시 고운동
868412,N에듀카드_1,서울특별시 강남구 삼성1동
868641,손커피연구소(성균관대점),경기도 수원시 장안구 율전동
868778,오프온팩토리(OFF-ON FACTORY),충청북도 청주시 서원구 사직동
868790,홈케어 해드림,경기도 이천시 신둔면
868807,에스에스플랜,제주특별자치도 제주시 외도동
868808,(주)누리에듀,대전광역시 중구 은행선화동
868892,야이거야(Ohthisis),경기도 남양주시 호평동
868924,딜리버리쿡 정발산점,경기도 고양시 일산동구 정발산동
869139,프라이빗요가룸,서울특별시 광진구 자양1동
869142,큐사랑(퇴계점),강원도 춘천시 퇴계동
869196,풍기대리운전 풍기전통홍삼,경상북도 영주시 풍기읍
869224,한식부페 맛난고기,경상남도 김해시 진례면
869406,페이미,경기도 의정부시 자금동
869434,바디코치 필라피티,경기도 용인시 기흥구 구갈동
869520,클라이막스튠즈 (CLIMAX TUNES),서울특별시 광진구 능동
869568,농업회사법인 주식회사 다온코리아,경기도 용인시 처인구 포곡읍 신원리
869611,잇잡 에이치알 컨설팅 (it-job HR consulting),부산광역시 부산진구 개금2동
869680,생활맥주 오목교점,서울특별시 양천구 목1동
869707,스모크쥬스,인천광역시 연수구 옥련2동
869931,주식회사 라드피온,대전광역시 유성구 관평동
869941,최가네감자탕(마장점),경기도 이천시 마장면
870023,바삭한하루,제주특별자치도 제주시 이도2동
870116,삼선재활용센터,부산광역시 사상구 모라1동
870180,덕봉이네,서울특별시 관악구 대학동
870302,농업회사법인주식회사일팔구삼(1893),경기도 이천시 율면
870328,아마노코리아(주)종로명륜빌딩,서울특별시 영등포구 양평1동
870434,오봉,경기도 양주시 장흥면
870472,슬로울리,대구광역시 중구 대봉1동
870507,미라클스터디카페쌍문점,서울특별시 도봉구 쌍문2동
870559,치치 대구성서계대점,대구광역시 달서구 신당동
870842,미스터김치,경기도 여주시 오학동
871008,트리플로지스,서울특별시 중구 다산동
871128,드로잉갤러리,광주광역시 서구 동천동
871208,카페판다범일점,부산광역시 부산진구 범천1동
871237,(GS25)부천삼보테크노점(상품권),경기도 부천시 부천동
871264,멈스강원센터,강원도 원주시 단계동
871388,꿈이든더카페,인천광역시 서구 석남1동
871444,꽉주유소,대구광역시 서구 평리1동
871451,에이(A380),서울특별시 영등포구 대림3동
871459,나현헤어(Na hyeon hair),서울특별시 강동구 고덕2동
871535,다비너스,서울특별시 서초구 서초2동
871767,수 피부관리실,전라북도 군산시 나운2동
871789,유니,경기도 안산시 단원구 원곡동
872044,육군 상무대 체력단련장,전라남도 장성군 삼서면
872120,루이즈떡케이크,서울특별시 서초구 방배본동
872287,주식회사 평화,경기도 시흥시 목감동
872313,가온클래스,강원도 원주시 반곡관설동
872356,하회 블랑제리,경상북도 안동시 풍천면
872394,마리텔 봉명점,충청북도 청주시 흥덕구 봉명동
872474,아이스짱천안쌍용점,충청남도 천안시 서북구 쌍용동
872563,(주)아워홈 제주국제공항2지점,제주특별자치도 제주시 용담2동
872614,대장상회,전라북도 고창군 대산면
872727,24시명가옥전주콩나물국밥(온양점),울산광역시 울주군 온양읍
872746,제이제이(JJ)노래클럽,서울특별시 관악구 신림동
872785,리얼컴포트동백점,경기도 용인시 기흥구 중동
872829,메이나인컴패니,경기도 성남시 분당구 야탑동
873103,더연김치,인천광역시 연수구 연수2동
873204,(주)대성방재산업,울산광역시 남구 삼호동
873219,병아리치과기공소,대전광역시 중구 대사동
873247,루아담,경기도 성남시 분당구 정자동
873528,길프랜차이즈연구원,서울특별시 서초구 방배4동
873602,주식회사 산들푸드,충청북도 옥천군 옥천읍
873615,주식회사 하은홀딩스,부산광역시 동구 범일2동
873637,프린트카페 2,부산광역시 사하구 하단2동
873651,크린토피아 마장농협하나로마트,경기도 이천시 마장면
873862,사철야식,경상남도 밀양시 내이동
873879,꼬물수제청카페,서울특별시 동대문구 장안2동
874093,대한불교 자은종 백좌사,전라남도 장성군 삼계면
874100,찐족발,경기도 남양주시 다산1동
874227,픽미픽미아이스 성남야탑점,경기도 성남시 분당구 야탑동
874292,싸가지고 가게 신대부적점,경상북도 경산시 압량읍
874543,마켓101 선부점,경기도 안산시 단원구 선부동
874545,세븐일레븐 대구유니드점,대구광역시 남구 이천동
874566,온(on),강원도 강릉시 중앙동
874581,하랑닭갈비,전라남도 신안군 지도읍
874706,해법수학(서산읍내현대점),충청남도 서산시 부춘동
875061,동아리 닭갈비,인천광역시 미추홀구 용현1.4동
875070,단골손님,경기도 평택시 안중읍
875103,이마트24 명지성광타워점,부산광역시 강서구 명지1동
875121,베다요가,경상남도 양산시 서창동
875260,베아띠뷰티,대구광역시 동구 안심3.4동
875741,주식회사 제주호텔더엠,제주특별자치도 서귀포시 정방동
875801,스모프치킨 경주황성점,경상북도 경주시 황성동
875844,프라임청솔향기,경기도 하남시 미사1동
875963,미르나인,서울특별시 영등포구 대림3동
875985,고봉민김밥인 미리벌점,경상남도 밀양시 삼문동
876192,춘천까사(Chun Cheon Casa),강원도 춘천시 동내면
876276,크라운호프 양산증산점,경상남도 양산시 물금읍
876354,베네피코네일,경기도 화성시 동탄7동
876385,구름에 달 가듯이 풍산주막,충청북도 진천군 진천읍
876444,볼살언니,충청남도 천안시 동남구 청당동
876446,M모텔,경기도 포천시 소흘읍
876522,또또물류,경기도 고양시 일산동구 백석동
876535,한성비젼,광주광역시 북구 중흥1동
876673,여수밤바다,전라남도 여수시 쌍봉동
877059,꿈연,경기도 안산시 단원구 고잔동
877080,뚜레쥬르 도안상대점,대전광역시 유성구 원신흥동
877099,마스키 칼진블리스,경상북도 경산시 서부2동
877128,재단법인서울특별시사회서비스원구립응암행복어린이집,서울특별시 은평구
877403,재단법인가평군복지재단(군립조종어린이집),경기도 가평군 조종면
877538,COㅍee,서울특별시 성동구 성수1가2동
877549,신전상사,서울특별시 종로구 종로1.2.3.4가동
877639,하우스터디 대구신암 스터디카페,대구광역시 동구 신암2동
877757,유엠아이(UMI)헤어샵,전라남도 광양시 광양읍
877786,가꾸는동안(동탄반송점),경기도 화성시 동탄1동
877822,하이브리드컴퓨터,울산광역시 중구 성안동
877852,뜰,경기도 고양시 일산동구 마두동
877993,인쌩맥주광주용봉점,광주광역시 북구 용봉동
878001,엠큐브학원,경기도 광명시 철산1동
878073,멜로우돌,서울특별시 강남구 대치4동
878217,신호닭발군자점,서울특별시 광진구 능동
878256,미우세 하우스,서울특별시 영등포구 대림3동
878277,크린토피아 신평한신삼창점,부산광역시 사하구 신평2동
878469,메가엠지씨커피이마트분당점,경기도 성남시 분당구 정자동
878658,이준혁 골프,서울특별시 동작구 상도4동
878675,서부대리점,전라북도 전주시 완산구 평화동1가
878713,쁨더하기,서울특별시 강남구 대치4동
878950,최고네한식뷔페,경기도 용인시 기흥구 영덕2동
878971,엔틴트,경기도 남양주시 화도읍
879148,사량도해양리조트,경상남도 통영시 사량면
879362,혜광생태촌,서울특별시 마포구 도화동
879697,헬로공인중개사사무소,서울특별시 용산구 이태원1동
879756,문 필라테스,경기도 화성시 향남읍
879943,힐탑호스텔,경기도 수원시 팔달구 매산로2가
879951,고향주물럭,서울특별시 관악구 인헌동
880013,전복대패촌,경상남도 창원시 성산구 상남동
880367,230포차,부산광역시 기장군 정관읍
880429,방재산업ST,부산광역시 기장군 기장읍
880456,미라클코칭핏,대구광역시 북구 태전1동
880462,참다한 민락본점,경기도 의정부시 송산3동
880512,하얀동굴먹거리,전라남도 목포시 목원동
880524,젠카 ZEN-CAR(해운대점),부산광역시 해운대구 중2동
880584,즐쌤의수학교습소,경기도 부천시 범안동
880914,(주)인풀 (풀덤진북대점),전라북도 전주시 덕진구 금암동
880941,도장열쇠 장애인사업장,충청북도 청주시 서원구 개신동
880961,이니스플라워카페,서울특별시 강남구 압구정동
881001,소호아끼도리,서울특별시 용산구 한남동
881008,부동산 임대,강원도 춘천시 퇴계동
881076,디아이디자인,부산광역시 금정구 장전2동
881110,아르트 헤어,서울특별시 구로구 가리봉동
881180,주식회사 웰치,경기도 김포시 통진읍
881314,정미식육유통,경상남도 창원시 의창구 명서동
881494,몽땅아이스크림할인점,서울특별시 성북구 정릉1동
881571,정화랑푸른이랑,전라북도 정읍시 수성동
881596,샵애막골샵로맨틱샵성공적,강원도 춘천시 석사동
881660,까사(파트로),인천광역시 남동구 만수6동
881737,피트니스 아레나,서울특별시 광진구 광장동
881849,장보고,경기도 고양시 일산동구 백석동
881878,좋은날모텔,충청남도 계룡시 금암동
881894,숲속에장어매운탕,경기도 양평군 강하면
881949,강원미래에어컨,경기도 부천시 성곡동
881985,드림휀스산업,충청남도 천안시 동남구 목천읍 도장리
882008,각자의연유,서울특별시 동대문구 장안1동
882168,대림자동차 유성서비스전문점,대전광역시 유성구 온천1동
882199,리프톤,경기도 남양주시 화도읍
882239,꿈꾸는 작업실,경기도 여주시 여흥동
882375,워시큐 쑥고개점,서울특별시 관악구 청룡동
882445,하이안,경기도 의정부시 송산2동
882454,상신정비,경상북도 포항시 남구 장흥동
882530,이웃린카페,서울특별시 서초구 방배본동
882553,커피팩토리클램,강원도 동해시 망상동
882575,투썸플레이스 마포대흥,서울특별시 마포구 대흥동
882576,태국정통바디ㅅㅑㅍ,경기도 광명시 철산3동
882694,지에스25남원세무서점(상품권),전라북도 남원시
882731,달빛출장세차,대구광역시 달성군 다사읍
882904,메가엠지씨커피 분당아름마을점,경기도 성남시 분당구 이매동
883060,광수생각안양점,경기도 안양시 만안구 안양동
883084,알케이씨,충청북도 충주시 칠금.금릉동
883095,고기꿉는 새마을회관,경상북도 영천시 동부동
883097,삼계탕,경기도 포천시 영북면
883101,우산향어찜,경기도 시흥시 정왕본동
883139,주식회사 메르디센트,경기도 안산시 상록구 이동
883158,영남대학교산학협력단,경상북도 경산시 북부동
883369,유럽네일(Europe Nail),경기도 광주시 퇴촌면
883395,세븐일레븐 안성죽산초등점,경기도 안성시 죽산면
883406,중한마라탕,경상남도 고성군 고성읍
883416,보흘,경기도 고양시 덕양구 토당동
883567,느리게 걷는 하루,경기도 성남시 수정구 신흥동
883645,현대건후중기,경상북도 포항시 남구 대송면 대각리
883779,핫한불고기전골,경상남도 창원시 성산구 중앙동
883893,카우보이스테이크하우스,제주특별자치도 서귀포시 대정읍
883894,이명옥 샵,서울특별시 서대문구 남가좌2동
884060,찜꽁찜닭,광주광역시 북구 건국동
884068,착한출장 세차,충청남도 당진시 당진2동
884188,시시쿠시(SISIKUSI),서울특별시 강남구 신사동
884240,토브and포토스트리트,강원도 속초시 금호동
884276,미공간,광주광역시 북구 두암1동
884349,썸 모텔,서울특별시 관악구 청룡동
885053,땡스오트,서울특별시 종로구 가회동
885095,차와이야기 담소,대전광역시 서구 관저1동
885180,지에스25 화북거로마을점(상품권),제주특별자치도 제주시 화북동
885226,투탑스,광주광역시 북구 용봉동
885327,영광,경기도 안산시 단원구 선부동
885436,탐투스(주),경기도 부천시 오정동
885439,인싸이더 영어교습소,충청남도 서산시 석남동
885756,드림디포서현점,경기도 성남시 분당구 서현동
885764,가천문화재단 구월점,인천광역시 남동구 구월1동
885811,리브레 브라더스(Libre Brothers),경상북도 포항시 북구 대흥동
885959,중구집,인천광역시 중구 동인천동
886006,오피스 솔루션,울산광역시 울주군 청량읍
886185,부부가만든가구,서울특별시 은평구 대조동
886237,둘둘치킨(롯데캐슬숭인점),서울특별시 종로구 숭인1동
886286,장신혁,경기도 안양시 만안구 안양동
886738,쥬노앤쥬아,충청남도 공주시 신관동
886963,경동전기조명,충청북도 충주시 문화동
886970,해미수산횟집,경상북도 포항시 북구 흥해읍 용한리
886998,유(U)2 영어교습소,충청북도 청주시 서원구 개신동
887039,만맥,부산광역시 수영구 광안3동
887072,크린토피아 광주 오포신현 강남점,경기도 광주시 오포읍
887099,올탑스터디카페 진천점,충청북도 진천군 진천읍
887111,가지가식당,부산광역시 해운대구 좌1동
887254,치즈로 CHEESERO,인천광역시 중구 신포동
887263,이쿠얼키(주),서울특별시 강남구 수서동
887308,원썸머나잇,충청남도 논산시 취암동
887438,김천타이어랜드,경상북도 김천시 평화남산동
887503,디애몽,부산광역시 서구 서대신3동
887537,코알라 네일,서울특별시 서대문구 홍제2동
887584,두샘,서울특별시 구로구 구로5동
887691,에이엠지바,광주광역시 광산구 하남동
887721,법무사김기범사무소,전라남도 해남군 해남읍
887754,빨래장이 월배점,대구광역시 달서구 월성1동
887824,온비랜드,서울특별시 강남구 대치2동
887886,명품인조대리석,제주특별자치도 제주시 애월읍
887905,피즈,제주특별자치도 제주시 애월읍
888133,지에스(GS)25 아양교역점 (상품권),대구광역시 동구 신암5동
888159,아인이네,강원도 강릉시 주문진읍
888439,비니래쉬(BINI LASH),부산광역시 사하구 괴정3동
888491,뒷고기아재,대구광역시 북구 태전2동
888540,주식회사 구성인터내셔널(에버그린 NO.3),부산광역시 해운대구 중1동
888608,이스톤코퍼레이션,광주광역시 광산구 우산동
888737,아이스 벌 선운점,광주광역시 광산구 어룡동
888780,오로지,충청남도 서산시 동문2동
888803,씨유(CU) 아산빅토리점,충청남도 아산시 배방읍
889003,엘몬 커머스,부산광역시 수영구 수영동
889037,달팡앤스파,경기도 성남시 분당구 삼평동
889074,지우숯불전문점,인천광역시 부평구 부평4동
889113,씨유(CU) 전포비발디점,부산광역시 부산진구 전포1동
889239,규남헤어,경상남도 김해시 활천동
889339,유아독족,충청남도 천안시 동남구 영성동
889373,경성찹쌀꽈배기(연수1호점),인천광역시 연수구 연수2동
889381,북포국수,인천광역시 옹진군 백령면
889394,플로스앤,경기도 화성시
889404,경성얼큰이칼국수찐빵만두,충청남도 천안시 서북구 직산읍 모시리
889463,시작스터디카페 호성점,전라북도 전주시 덕진구 호성동1가
889519,기장읍행정복지센터,부산광역시 기장군 기장읍
889564,치킨퐁237,경기도 평택시 중앙동
889577,바른파트너스컴퍼니 주식회사,서울특별시 금천구 가산동
889625,치우 심리발달연구소,대전광역시 중구 은행선화동
889758,법무법인호민 수원분사무소,경기도 수원시 영통구 하동
889761,무지개맥주 군산수송점,전라북도 군산시 수송동
889978,아비오(Avvio),광주광역시 동구 동명동
890034,오레노카츠,서울특별시 종로구 이화동
890125,유어스 짐,경기도 평택시 지산동
890232,더달달춘천강변코아루점,강원도 춘천시 신사우동
890235,웅비컬렉션,충청남도 서산시 동문2동
890242,맹숙이노래클럽,충청남도 천안시 동남구 봉명동
890319,러브포엠,경기도 구리시 갈매동
890335,카패라솔,부산광역시 수영구 남천1동
890441,시지이룸수학학원,대구광역시 수성구 고산3동
890524,다비치안경 인천신기시장사거리점,인천광역시 미추홀구 주안7동
890585,하루 한 알,경기도 김포시 장기본동
890611,우땅,서울특별시 성동구 사근동
890616,바치헤어,대구광역시 달성군 화원읍
890637,감자스터디카페5호점,서울특별시 강서구 화곡4동
890706,러브뮤직,서울특별시 강남구 역삼1동
890764,스터디카페 구겐하임 지산점,대구광역시 수성구 지산2동
890775,로프트(Loft),경기도 용인시 기흥구 기흥동
890867,(주)무쏘파워시스템 경인지점,경기도 시흥시 정왕1동
890907,세이프존미용실 청주용담로점,충청북도 청주시 상당구 대성동
890993,한누리컴퓨터,경상남도 창원시 진해구 경화동
891093,라끄,인천광역시 서구 청라2동
891171,곰마,제주특별자치도 서귀포시 대정읍
891186,허가랑 유통,전라북도 익산시 삼성동
891317,사색만찬,서울특별시 금천구 독산1동
891350,261번 만상회(인농261),인천광역시 남동구 남촌도림동
891405,(주)청단미,충청북도 청주시 상당구 영동
891524,(주)에스피스엔터프라이즈김천점,경상북도 김천시 대신동
891565,카페기면민,경기도 성남시 중원구 금광동
891580,지에스(GS)25 관악두산점,서울특별시 관악구 은천동
891713,김만규태권도장3관,대구광역시 동구 안심1동
891729,해피데이 환타지월드,경상북도 군위군 의흥면
891788,더바당민박,제주특별자치도 제주시 애월읍
891907,혜나미용실,경기도 성남시 수정구 신흥동
891954,염매추어탕,경상북도 의성군 의성읍
