restaurant_key,restaurant_name,restaurant_branch_name,hous_id_mango,store_key,store_nm,hous_id_zini,ganpan_nm,start_date,end_date,status,mango_addr,zini_addr,title,category,telephone,address,roadAddress,mapx,mapy,description,link
qK6Yrd8xT6,공차,강남역지하상가점,1168010100008210000,854883,공차,1168010100008380000,공차,20170401,20180501,0,서울시 강남구 역삼동 821-2,서울특별시 강남구 역삼동 838-8번지 지상1층,,,,,,,,,
qK6Yrd8xT6,공차,강남역지하상가점,1168010100008210000,854883,공차,1168010100008380000,공차,20180501,99991231,0,서울시 강남구 역삼동 821-2,서울특별시 강남구 역삼동 838-8번지 지상1층,,,,,,,,,
qK6Yrd8xT6,공차,강남역지하상가점,1168010100008210000,13127303,공차,1168010100008380000,공차,20180801,99991231,0,서울시 강남구 역삼동 821-2,서울특별시 강남구 역삼동 838-8번지 지상1층,,,,,,,,,
qK6Yrd8xT6,공차,강남역지하상가점,1168010100008210000,13375184,공차,1168010100008280000,공차,20180801,99991231,0,서울시 강남구 역삼동 821-2,서울특별시 강남구 역삼동 828-21번지 지상1층 104호,,,,,,,,,
qK6Yrd8xT6,공차,강남역지하상가점,1168010100008210000,9876738,공차,1168010100008280000,공차,20180901,99991231,1,서울시 강남구 역삼동 821-2,서울특별시 강남구 역삼동 828-21번지 지상1층 104호,,,,,,,,,
qn80Cr_ytryU,백미당,강남358타워점,1168010100008260000,11728353,백미당 강남 358타워점,1168010100008210000,백미당 강남 358타워점,20180401,20180801,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 1층 102호 강남 358타워,백미당 강남358타워점,"카페,디저트>카페",,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358,314408,544092,,http://1964baekmidang.com/
qn80Cr_ytryU,백미당,강남358타워점,1168010100008260000,11728353,백미당 강남 358타워점,1168010100008210000,백미당 강남 358타워점,20180801,20180901,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 1층 102호 강남 358타워,백미당 강남358타워점,"카페,디저트>카페",,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358,314408,544092,,http://1964baekmidang.com/
qn80Cr_ytryU,백미당,강남358타워점,1168010100008260000,11728353,백미당 강남 358타워점,1168010100008210000,백미당 강남 358타워점,20180901,20191001,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 1층 102호 강남 358타워,백미당 강남358타워점,"카페,디저트>카페",,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358,314408,544092,,http://1964baekmidang.com/
qn80Cr_ytryU,백미당,강남358타워점,1168010100008260000,11728353,백미당 강남 358타워점,1168010100008210000,백미당 강남 358타워점,20191001,99991231,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 1층 102호 강남 358타워,백미당 강남358타워점,"카페,디저트>카페",,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358,314408,544092,,http://1964baekmidang.com/
qn80Cr_ytryU,백미당,강남358타워점,1168010100008260000,11687052,백미당 강남358타워점,1168010100008210000,백미당 강남358타워점,20180301,99991231,0,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 강남 358호 타워,백미당 강남358타워점,"카페,디저트>카페",,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358,314408,544092,,http://1964baekmidang.com/
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160101,20160415,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160101,20160415,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층 역삼 1동,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,790500,커피니,1168010100008320000,커피니,20160101,20180501,1,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 832-10번지,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160415,20160430,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160415,20160430,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층 역삼 1동,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160430,20160501,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160430,20160501,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층 역삼 1동,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160501,20160601,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160501,20160601,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층 역삼 1동,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160601,20160701,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160601,20160701,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층 역삼 1동,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160701,20160801,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160701,20160801,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층 역삼 1동,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160801,20160901,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160801,20160901,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층 역삼 1동,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160901,20160915,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,5596488,커피니,1168010100007000000,커피니,20160901,20160915,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 1층 역삼 1동,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,10340762,커피니,1168010100007000000,커피니,20160915,20180801,1,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 커피니,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,790500,커피니,1168010100008320000,커피니,20180501,20180901,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 832-10번지,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,10340762,커피니,1168010100007000000,커피니,20180801,20180901,1,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 커피니,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,13042516,커피니,1168010100008320000,커피니,20180801,99991231,0,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 832-10번지,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,790500,커피니,1168010100008320000,커피니,20180901,99991231,1,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 832-10번지,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
QYCESM_Kwk,커피니,선릉역점,1168010100007080000,10340762,커피니,1168010100007000000,커피니,20180901,99991231,1,서울시 강남구 역삼동 708-1,서울특별시 강남구 역삼동 700-3번지 커피니,커피니 선릉역점,"카페,디저트>카페",,서울특별시 강남구 역삼동 172-66,서울특별시 강남구 테헤란로 340,316110,545133,,
rRs6UsxRiA,김가네김밥,르네상스점,1168010100007000000,5940048,김가네,1168010100006690000,김가네,20160101,20160915,0,서울시 강남구 역삼동 700-23,서울특별시 강남구 역삼동 669번지 하동 1층 역삼,김가네김밥 르네상스점,음식점>분식,,서울특별시 강남구 역삼동 700-23,서울특별시 강남구 언주로98길 18,315603,545180,,http://www.gimgane.co.kr/
rRs6UsxRiA,김가네김밥,르네상스점,1168010100007000000,3234619,김가네,1168010100006350000,김가네,20160101,20160915,0,서울시 강남구 역삼동 700-23,서울특별시 강남구 역삼동 635-13번지 1층 역삼 1동,김가네김밥 르네상스점,음식점>분식,,서울특별시 강남구 역삼동 700-23,서울특별시 강남구 언주로98길 18,315603,545180,,http://www.gimgane.co.kr/
rRs6UsxRiA,김가네김밥,르네상스점,1168010100007000000,8056129,김가네,1168010100006350000,김가네,20160915,20161001,1,서울시 강남구 역삼동 700-23,서울특별시 강남구 역삼동 635-13번지 1층,김가네김밥 르네상스점,음식점>분식,,서울특별시 강남구 역삼동 700-23,서울특별시 강남구 언주로98길 18,315603,545180,,http://www.gimgane.co.kr/
rRs6UsxRiA,김가네김밥,르네상스점,1168010100007000000,8056129,김가네,1168010100006350000,김가네,20161001,20161101,1,서울시 강남구 역삼동 700-23,서울특별시 강남구 역삼동 635-13번지 1층,김가네김밥 르네상스점,음식점>분식,,서울특별시 강남구 역삼동 700-23,서울특별시 강남구 언주로98길 18,315603,545180,,http://www.gimgane.co.kr/
rRs6UsxRiA,김가네김밥,르네상스점,1168010100007000000,8056129,김가네,1168010100006350000,김가네,20161101,20170701,1,서울시 강남구 역삼동 700-23,서울특별시 강남구 역삼동 635-13번지 1층,김가네김밥 르네상스점,음식점>분식,,서울특별시 강남구 역삼동 700-23,서울특별시 강남구 언주로98길 18,315603,545180,,http://www.gimgane.co.kr/
rRs6UsxRiA,김가네김밥,르네상스점,1168010100007000000,8056129,김가네,1168010100006350000,김가네,20170701,20180801,1,서울시 강남구 역삼동 700-23,서울특별시 강남구 역삼동 635-13번지 1층,김가네김밥 르네상스점,음식점>분식,,서울특별시 강남구 역삼동 700-23,서울특별시 강남구 언주로98길 18,315603,545180,,http://www.gimgane.co.kr/
rRs6UsxRiA,김가네김밥,르네상스점,1168010100007000000,8056129,김가네,1168010100006350000,김가네,20180801,20180901,1,서울시 강남구 역삼동 700-23,서울특별시 강남구 역삼동 635-13번지 1층,김가네김밥 르네상스점,음식점>분식,,서울특별시 강남구 역삼동 700-23,서울특별시 강남구 언주로98길 18,315603,545180,,http://www.gimgane.co.kr/
rRs6UsxRiA,김가네김밥,르네상스점,1168010100007000000,8056129,김가네,1168010100006350000,김가네,20180901,20191001,1,서울시 강남구 역삼동 700-23,서울특별시 강남구 역삼동 635-13번지 1층,김가네김밥 르네상스점,음식점>분식,,서울특별시 강남구 역삼동 700-23,서울특별시 강남구 언주로98길 18,315603,545180,,http://www.gimgane.co.kr/
rRs6UsxRiA,김가네김밥,르네상스점,1168010100007000000,8056129,김가네,1168010100006350000,김가네,20191001,99991231,1,서울시 강남구 역삼동 700-23,서울특별시 강남구 역삼동 635-13번지 1층,김가네김밥 르네상스점,음식점>분식,,서울특별시 강남구 역삼동 700-23,서울특별시 강남구 언주로98길 18,315603,545180,,http://www.gimgane.co.kr/
sZWBAdbFqI,쥬씨,강남점,1168010100008210000,9523457,쥬씨,1168010100008270000,쥬씨,20160915,20161001,1,서울시 강남구 역삼동 821-1,서울특별시 강남구 역삼동 827-1번지 1층,쥬씨 대치은마사거리점,"카페,디저트>과일,주스전문점",,서울특별시 강남구 대치동 941-18,서울특별시 강남구 삼성로 301 하늘도시,317118,544512,,
sZWBAdbFqI,쥬씨,강남점,1168010100008210000,9523457,쥬씨,1168010100008270000,쥬씨,20161001,20161101,1,서울시 강남구 역삼동 821-1,서울특별시 강남구 역삼동 827-1번지 1층,쥬씨 대치은마사거리점,"카페,디저트>과일,주스전문점",,서울특별시 강남구 대치동 941-18,서울특별시 강남구 삼성로 301 하늘도시,317118,544512,,
sZWBAdbFqI,쥬씨,강남점,1168010100008210000,9523457,쥬씨,1168010100008270000,쥬씨,20161101,20191001,1,서울시 강남구 역삼동 821-1,서울특별시 강남구 역삼동 827-1번지 1층,쥬씨 대치은마사거리점,"카페,디저트>과일,주스전문점",,서울특별시 강남구 대치동 941-18,서울특별시 강남구 삼성로 301 하늘도시,317118,544512,,
sZWBAdbFqI,쥬씨,강남점,1168010100008210000,9523457,쥬씨,1168010100008270000,쥬씨,20191001,99991231,1,서울시 강남구 역삼동 821-1,서울특별시 강남구 역삼동 827-1번지 1층,쥬씨 대치은마사거리점,"카페,디저트>과일,주스전문점",,서울특별시 강남구 대치동 941-18,서울특별시 강남구 삼성로 301 하늘도시,317118,544512,,
tFBQVwR5C94S,한성마라탕,선릉점,1168010100006990000,14454458,한성마라탕,1168010100007080000,한성마라탕,20190801,20191001,1,서울시 강남구 역삼동 699-20,서울특별시 강남구 역삼동 708-33번지 지하층 101 102호 일부 벤처빌딩,한성마라탕 선릉점,중식>중식당,,서울특별시 강남구 역삼동 699-20 1층,서울특별시 강남구 언주로98길 19 1층,315629,545186,,http://www.hansung-mala.com
tFBQVwR5C94S,한성마라탕,선릉점,1168010100006990000,14454458,한성마라탕,1168010100007080000,한성마라탕,20191001,99991231,1,서울시 강남구 역삼동 699-20,서울특별시 강남구 역삼동 708-33번지 지하층 101 102호 일부 벤처빌딩,한성마라탕 선릉점,중식>중식당,,서울특별시 강남구 역삼동 699-20 1층,서울특별시 강남구 언주로98길 19 1층,315629,545186,,http://www.hansung-mala.com
uTGGIzLjUeD7,스타벅스,역삼초교사거리점,1168010100008300000,4210335,스타벅스,1168010100008310000,스타벅스,20160101,20160415,0,서울시 강남구 역삼동 830-69,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 역삼초교사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 830-71,서울특별시 강남구 역삼로 123,314689,543994,,http://www.starbucks.co.kr/
uTGGIzLjUeD7,스타벅스,역삼초교사거리점,1168010100008300000,4210335,스타벅스,1168010100008310000,스타벅스,20160415,20160430,0,서울시 강남구 역삼동 830-69,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 역삼초교사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 830-71,서울특별시 강남구 역삼로 123,314689,543994,,http://www.starbucks.co.kr/
uTGGIzLjUeD7,스타벅스,역삼초교사거리점,1168010100008300000,4210335,스타벅스,1168010100008310000,스타벅스,20160430,20160501,0,서울시 강남구 역삼동 830-69,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 역삼초교사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 830-71,서울특별시 강남구 역삼로 123,314689,543994,,http://www.starbucks.co.kr/
uTGGIzLjUeD7,스타벅스,역삼초교사거리점,1168010100008300000,4210335,스타벅스,1168010100008310000,스타벅스,20160501,20160601,0,서울시 강남구 역삼동 830-69,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 역삼초교사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 830-71,서울특별시 강남구 역삼로 123,314689,543994,,http://www.starbucks.co.kr/
uTGGIzLjUeD7,스타벅스,역삼초교사거리점,1168010100008300000,4210335,스타벅스,1168010100008310000,스타벅스,20160601,20160701,0,서울시 강남구 역삼동 830-69,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 역삼초교사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 830-71,서울특별시 강남구 역삼로 123,314689,543994,,http://www.starbucks.co.kr/
uTGGIzLjUeD7,스타벅스,역삼초교사거리점,1168010100008300000,4210335,스타벅스,1168010100008310000,스타벅스,20160701,20160801,0,서울시 강남구 역삼동 830-69,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 역삼초교사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 830-71,서울특별시 강남구 역삼로 123,314689,543994,,http://www.starbucks.co.kr/
uTGGIzLjUeD7,스타벅스,역삼초교사거리점,1168010100008300000,4210335,스타벅스,1168010100008310000,스타벅스,20160801,20160901,0,서울시 강남구 역삼동 830-69,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 역삼초교사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 830-71,서울특별시 강남구 역삼로 123,314689,543994,,http://www.starbucks.co.kr/
uTGGIzLjUeD7,스타벅스,역삼초교사거리점,1168010100008300000,4210335,스타벅스,1168010100008310000,스타벅스,20160901,20160915,0,서울시 강남구 역삼동 830-69,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 역삼초교사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 830-71,서울특별시 강남구 역삼로 123,314689,543994,,http://www.starbucks.co.kr/
W_joecvGL1Se,피그인더가든,강남점,1168010100008260000,11838431,피그인더가든 강남점,1168010100008210000,피그인더가든 강남점,20180601,20191001,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 1층 강남 358호 타워,피그인더가든 강남점,"도시락,컵밥>다이어트,샐러드",,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358 1층,314401,544090,,http://www.instagram.com/piginthegarden
W_joecvGL1Se,피그인더가든,강남점,1168010100008260000,11838431,피그인더가든 강남점,1168010100008210000,피그인더가든 강남점,20191001,99991231,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 1층 강남 358호 타워,피그인더가든 강남점,"도시락,컵밥>다이어트,샐러드",,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358 1층,314401,544090,,http://www.instagram.com/piginthegarden
