store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link
1474282,카페이루리,경기도 안산시,,,,,,,,
1474508,영기빌딩,경기도 화성시 향남읍 발안리,"쇼핑,유통>특산물,관광민예품",,제주특별자치도 제주시 구좌읍 종달리 478-8,제주특별자치도 제주시 구좌읍 해맞이해안로 2280-3,298968,100651,,https://jongdall.modoo.at
1474734,산천초목,강원도 홍천군 북방면 하화계리,,,,,,,,
1474751,수국 그리고 종달,제주특별자치도 제주시 구좌읍 종달리,,,,,,,,
1474976,금강화로,전라북도 익산시 동산동,"직업,기술학원",,서울특별시 강남구 역삼동 799-10,서울특별시 강남구 도곡로 163 세광빌딩 302호,315091,543719,,https://ksquares.modoo.at/
1475098,신일용외과의원,경상북도 포항시 남구 상도동,,,,,,,,
1475186,학원온라인_1,서울특별시 강남구 역삼동,"쇼핑,유통>수산물",,서울특별시 동작구 노량진동 13-6,"서울특별시 동작구 노들로 674 ,1층 패류-013",306212,546390,,https://www.youtube.com/watch?v=9l0asCVRbgo
1475200,(주)담소마루 김포공항점,서울특별시 강서구 오곡동,"쇼핑,유통>달걀",,경기도 고양시 덕양구 토당동 376-1,경기도 고양시 덕양구 지도로49번길 7-14,296324,558313,,
1475268,순천만상회,서울특별시 동작구 노량진동,,,,,,,,
1475337,민복계란,경기도 고양시 덕양구 토당동,"병원,의원>정형외과",,경기도 수원시 팔달구 매산로2가 65-3,경기도 수원시 팔달구 매산로 24 2층,311877,518877,,http://www.suwonos.com
1475364,주인집,서울특별시 영등포구 당산동3가,"음식점>카페,디저트",,경기도 용인시 수지구 풍덕천동 660 101호(풍덕천동),경기도 용인시 수지구 수풍로 112,319891,526133,,
1475433,수원역정형외과의원,경기도 수원시 팔달구 매산로2가,"쇼핑,유통>정육점",,경기도 평택시 서정동 501-6,경기도 평택시 탄현1로 81,315994,496607,,
1475532,카페그리닝수지점,경기도 용인시 수지구 풍덕천동,,,,,,,,
1475687,대박축산물백화점,경기도 평택시 서정동,,,,,,,,
1475720,천재교과서빌링,서울특별시 강남구 역삼동,,,,,,,,
1476041,찐돼지국밥and뼈다귀해장국,울산광역시 울주군 삼남면 신화리,,,,,,,,
1476042,제이엠에스 글로벌트레이딩,경기도 고양시 일산동구 백석동,,,,,,,,
1476108,뜸부기식품 주식회사,충청남도 서산시 석림동,,,,,,,,
1476241,화천가나공인중개사사무소,강원도 화천군 화천읍 하리,"한식>육류,고기요리",,경기도 고양시 일산동구 중산동 1666-4,경기도 고양시 일산동구 중산로157번길 49,292521,565341,,
1476291,시골잡화,경상남도 진주시 정촌면 예하리,,,,,,,,
1476373,제이비푸드스미스(JB Food smith),경기도 고양시 일산동구 중산동,세차>셀프세차,,세종특별자치시 조치원읍 침산리 216-2,,336666,444397,,
1476564,품격FandB,울산광역시 중구 우정동,,,,,,,,
1476654,정가,세종특별자치시 조치원읍,"카페,디저트>빙수",,경기도 화성시 반송동 86-1,경기도 화성시 동탄반석로 208 2층,317921,512101,,
1476706,쓰리고,경기도 평택시 용이동,,,,,,,,
1476777,설빙 동탄반송점,경기도 화성시 반송동,,,,,,,,
1476780,식물취향,경기도 군포시 당정동,,,,,,,,
1476837,비지아이(BGI),경상북도 김천시 율곡동,"음식점>치킨,닭강정",,경기도 화성시 새솔동,경기도 화성시 꽃내음2길 12-2,295095,521063,,
1476967,아오리라멘 강남점,서울특별시 강남구 역삼동,,,,,,,,
1477075,교촌치킨 송산그린시티점,경기도 화성시 새솔동,"생활,편의>미용실",,경기도 수원시 권선구 구운동 488-12,경기도 수원시 권선구 구운로 70,309108,520271,,
1477104,그리시아스마드레,경상남도 창원시 진해구 대죽동,,,,,,,,
1477159,엘림헤어아트,경기도 수원시 권선구 구운동,"음식점>카페,디저트",,부산광역시 수영구 광안동 535-8 1층,부산광역시 수영구 광일로29번가길 18 1층,501284,285291,,http://instagram.com/glass.of.grass
1477217,갤럭시 인텔리젼스 관리단,서울특별시 강서구 마곡동,"하수,폐기물,환경>재생,환경복원",,서울특별시 구로구 구로3동 184-1 우림e비즈센터 2차 407호,서울특별시 구로구 디지털로33길 12 우림이비지센터2차,302574,543281,,http://www.cornytechshop.co.kr/main/index.php
1477421,한잔의풀내음,부산광역시 수영구 광안동,음식점>죽,,부산광역시 동래구 안락동 751-7,부산광역시 동래구 충렬대로 354,500113,289307,,https://www.bonif.co.kr/menu/list?brdCd=BF101
1477450,코니텍,서울특별시 금천구 가산동,,,,,,,,
1477541,본죽앤 비빔밥 부산안락점,부산광역시 동래구 안락동,"제조업>과실,채소가공,제조",,서울특별시 동대문구 답십리동 469-51,서울특별시 동대문구 답십리로30길 49 102호 조반,316073,552761,,https://www.instagram.com/the_joban/
1477641,신초류향,대전광역시 유성구 어은동,,,,,,,,
1477702,더(The)조반,서울특별시 동대문구 답십리동,한식>닭갈비,,경기도 고양시 일산동구 식사동 814-78 2동 1층,경기도 고양시 일산동구 위시티로 51 2동 1층,295214,564533,,
1477928,셀세모 구미점,경상북도 구미시 고아읍 문성리,"스포츠,오락>실내골프연습장",,서울특별시 서초구 반포동 66-1,서울특별시 서초구 사평대로 140 지하 3층 레인지엑스 서래,311755,544699,,
1477940,강너머남촌 식사점,경기도 고양시 일산동구 식사동,,,,,,,,
1477973,레인지엑스 서래,서울특별시 서초구 반포동,"미용>네일아트,네일샵",,충청북도 청주시 상당구 용암동 186-33 로하스빌딩 111호,충청북도 청주시 상당구 중고개로141번길 13-12 로하스빌딩 111호,356900,446230,,
1478112,놀이터비어,광주광역시 남구 월산동,"음식점>카페,디저트>북카페",,서울특별시 강서구 화곡동 1006-10 2층,서울특별시 강서구 강서로 239 2층,297342,550082,,https://langstudycafeujs.modoo.at/
1478171,네일의분위기,충청북도 청주시,,,,,,,,
1478354,랭스터디카페 우장산역점,서울특별시 강서구 화곡동,,,,,,,,
1478565,룩 미술교습소,서울특별시 동작구 사당동,,,,,,,,
1478835,주안모밀만두우동전문점,인천광역시 남동구 구월동,,,,,,,,
1478897,15번식당,전라남도 보성군 웅치면 중산리,"스포츠,오락>스포츠시설",,부산광역시 동래구 사직동 48-20,부산광역시 동래구 사직북로 34 이니스프리건물 지하 1층,496743,289390,,
1479001,찐 뼈없는 돼지양념갈비,경상북도 경주시 용강동,,,,,,,,
1479018,탑클래스,부산광역시 연제구 거제동,,,,,,,,
1479022,(주)엘프앤코 음성셀프주유소,충청북도 음성군 음성읍 신천리,,,,,,,,
1479239,지에스25 부산부곡점(상품권),부산광역시 금정구 부곡동,"한식>육류,고기요리",,울산광역시 남구 야음동 668 1층 나씨네뒷고기 야음점,울산광역시 남구 번영로15번길 9-1 1층,520740,326103,,http://instagram.com/nassine_yaeum
1479261,메가엠지씨커피동작남성점,서울특별시 동작구 사당동,,,,,,,,
1479270,나씨네뒷고기야음점,울산광역시 남구 야음동,"카페,디저트>카페",,울산광역시 남구 삼산동 1474-9,울산광역시 남구 삼산중로 50,521346,327330,,http://www.hollys.co.kr/
1479420,여울캘리_By yeoul,서울특별시 강남구 역삼동,,,,,,,,
1479494,할리스커피 삼산점,울산광역시 남구 삼산동,,,,,,,,
1479514,가평흑염소탕,경기도 가평군 조종면 현리,,,,,,,,
1479583,령 체형관리,경기도 시흥시 정왕동,교습학원>입시학원,,서울특별시 송파구 삼전동 3 2층,서울특별시 송파구 삼전로 92,319765,545318,,http://blog.naver.com/saemgip
1479617,에듀윌(ARS)_무,서울특별시 강남구 역삼동,반려동물>반려동물미용,,인천광역시 연수구 송도동 18-1,인천광역시 연수구 아트센터대로 107 302동 166호,279736,534100,,http://www.instagram.com/88gaebalso
1479665,샘이깊은국어2관학원,서울특별시 송파구 삼전동,,,,,,,,
1479680,88개발소,인천광역시 연수구 송도동,,,,,,,,
1479748,아이스플래닛(주),전라북도 부안군 부안읍 봉덕리,,,,,,,,
1479792,레츠고,대구광역시 수성구 황금동,,,,,,,,
1479948,불난술집 충북진천점,충청북도 진천군 진천읍 읍내리,"생활,편의>자동차정비,수리",,인천광역시 미추홀구 숭의동 309-12,인천광역시 미추홀구 장천로 5-4,280357,540519,,
1480067,영주네밥상,부산광역시 해운대구 좌동,부동산>중개업,,전라남도 여수시 학동 36-1,전라남도 여수시 시청로 34,369379,240777,,
1480185,경기사,인천광역시 미추홀구 숭의동,,,,,,,,
1480555,부일부동산중개인,전라남도 여수시 학동,,,,,,,,
1480607,라라키즈가든고양꽃꽂이교습소,경기도 고양시 덕양구 성사동,스포츠시설>스크린골프장,,경상남도 사천시 향촌동 258-6 박영태PGA스크린골프,,408617,259998,,
1480637,펫그램(언양점),울산광역시 울주군 언양읍 남부리,"음식점>카페,디저트",,제주특별자치도 제주시 삼도2동 593-12,제주특별자치도 제주시 전농로 81,262861,101925,,http://www.instagram.com/10004ok_coffee
1480701,박영태PGA스크린골프,경상남도 사천시,"전문,기술서비스>인테리어디자인",,서울특별시 강동구 명일동 309-1,서울특별시 강동구 양재대로 1666 삼익그린맨션,324657,550588,,
1480893,만사오케이,제주특별자치도 제주시 삼도이동,음식점>한식,,인천광역시 중구 운남동 125-9,인천광역시 중구 운중로 34,270856,544463,,
1480910,삼익토탈인테리어,서울특별시 강동구 명일동,한식>한정식,,서울특별시 노원구 상계동 349-52,서울특별시 노원구 상계로7길 1 1층,317725,562043,,
1481159,재성이네 감자탕,인천광역시 중구 운남동,,,,,,,,
1481230,예촌 밥상,서울특별시 노원구 상계동,,,,,,,,
1481572,(주)앤포즈,경기도 김포시 대곶면 상마리,"생활,편의>미용실",,경기도 남양주시 다산동 6222,경기도 남양주시 다산지금로146번길 8-7,327160,555659,,
1482071,조니워커하우스,서울특별시 강서구 마곡동,한식>생선회,,경상남도 창원시 의창구 봉곡동 39-7,경상남도 창원시 의창구 원이대로285번길 17,459539,294051,,
1482200,나만의시간,경기도 남양주시 다산동,,,,,,,,
1482291,성수횟집,경상남도 창원시 의창구 봉곡동,,,,,,,,
1482407,동촌 해장국,서울특별시 강서구 마곡동,"쇼핑,유통>가공식품",,경기도 부천시 소사본동 68-41,경기도 부천시 호현로 488,293477,542838,,
1482796,까레트(carette),서울특별시 동대문구 장안동,"생활,편의>미용실",,경기도 수원시 영통구 망포동 47-12,경기도 수원시 영통구 동탄지성로 550-24 플래티넘베이스 B동 201호 헤어브로우,315853,515883,,http://www.instagram.com/hair__brow
1482869,픽미픽미아이스 소사점,경기도 부천시 소사본동,,,,,,,,
1482972,헤어 브로우(HAIR BROW),경기도 수원시,,,,,,,,
1483240,브레드웨이,서울특별시 용산구 한남동,,,,,,,,
1483353,단정,경기도 안양시 동안구 평촌동,,,,,,,,
1483446,메이,경상북도 안동시 북문동,,,,,,,,
1483538,아트스튜디오그림체미술교습소,경상북도 칠곡군 왜관읍 왜관리,,,,,,,,
1483654,공간N,세종특별자치시 새롬동,,,,,,,,
1483682,투와이솔루션,경기도 고양시 덕양구 토당동,,,,,,,,
1483899,(주)이마트에브리데이 부천SF점 상품권,경기도 부천시 옥길동,"생활,편의>이용원",,전라남도 해남군 해남읍 남외리 358,전라남도 해남군 해남읍 남외1길 123,270982,220059,,
1483981,어썸플레인,전라남도 순천시 남내동,,,,,,,,
1483998,은화이발,전라남도 해남군 해남읍 남외리,반려동물>반려동물미용,,경기도 의정부시 민락동 902-3 보광센타프라자 104호,경기도 의정부시 용민로 479,322471,572448,,http://instagram.com/PetLife0801
1484015,돈촌동식당,서울특별시 서대문구 대현동,,,,,,,,
1484024,펫앤라이프,경기도 의정부시 민락동,,,,,,,,
1484043,과일 싸가지,인천광역시 연수구 송도동,음식점>퓨전음식,,서울특별시 강남구 논현동 37-18,서울특별시 강남구 논현로 705 1층,314458,546292,,http://instagram.com/alohapokeseoul
1484063,주식회사 오세상사,경기도 부천시 상동,,,,,,,,
1484138,제로비건,서울특별시 강남구 역삼동,,,,,,,,
1484226,N전기차충전_1,서울특별시 강남구 삼성동,교습학원>입시학원,,전라북도 전주시 완산구 중화산동2가 751-5,전라북도 전주시 완산구 화산천변3길 4,320304,358220,,http://blog.naver.com/wooriacademy1004
1484388,주식회사 엔티네트웍스(오월드주유소),대전광역시 중구 사정동,"일식>우동,소바",,경기도 용인시 수지구 풍덕천동 1080-1 수석빌딩 101호,경기도 용인시 수지구 수지로296번길 47 수석빌딩,319908,524822,,http://www.udon0410.com
1484431,우리수능내신,전라북도 전주시 완산구 중화산동2가,"쇼핑,유통>직판장",,대구광역시 수성구 신매동 10-31,대구광역시 수성구 달구벌대로 3310 1층 상가,465041,359838,,
1484478,역전우동0410 수지구청역점,경기도 용인시 수지구 풍덕천동,,,,,,,,
1484484,이삼풍천민물장어,대구광역시 수성구 신매동,,,,,,,,
1484635,장지마루,서울특별시 송파구 문정동,,,,,,,,
1484664,레진엔터테인먼트(빌링),서울특별시 강남구 역삼동,,,,,,,,
1484757,창원쭈꾸미본색 시티세븐점,경상남도 창원시 의창구 대원동,,,,,,,,
1484844,시즐링선셋,경기도 부천시 심곡동,"쇼핑,유통>서점",,서울특별시 강남구 삼성동 159-9 코엑스지하,서울특별시 강남구 봉은사로 524,316858,546056,,
1484867,브리치무이자,서울특별시 강남구 역삼동,"교육,학문>국공립어린이집",,인천광역시 남동구 논현동 740-1,인천광역시 남동구 앵고개로815번길 56 소래휴먼시아1단지,287142,533498,,
1484934,반디앤루니스,서울특별시 강남구 역삼동,음식점>한식뷔페,,경기도 파주시 법원읍 대능리 222,경기도 파주시 법원읍 술이홀로 827 건국종합상사,300635,583345,,
1484957,소래휴먼시아어린이집,인천광역시 남동구 고잔동,"음식점>카페,디저트",,서울특별시 강남구 역삼동 668-20,서울특별시 강남구 논현로94길 7,315047,544920,,http://www.hammersmith.co.kr/
1484989,예가한식부페,경기도 파주시 법원읍 대능리,,,,,,,,
1485043,해머스미스커피,서울특별시 강남구 역삼동,,,,,,,,
1485116,파크랜드 V서김해상설,경상남도 김해시 풍유동,한식>돼지고기구이,,부산광역시 북구 만덕동 840-5,부산광역시 북구 덕천로304번길 12,494602,290492,,
1485202,포케올데이(poke all day),인천광역시 연수구 송도동,"쇼핑,유통>가공식품",,강원도 동해시 동회동 103-4 103호,강원도 동해시 효자남길 29-1 103호,498138,543556,,
1485294,별난뒷고기와 삼겹살,부산광역시 북구 만덕동,,,,,,,,
1485362,픽미픽미 아이스 동해동회점,강원도 동해시 동회동,,,,,,,,
1485711,에이치패밀리푸드(H family food),대구광역시 북구 태전동,,,,,,,,
1485780,돈치킨노형점,제주특별자치도 제주시 노형동,,,,,,,,
1486136,바이오3,경기도 포천시 신읍동,,,,,,,,
1486213,쿠키95,대구광역시 달서구 장기동,,,,,,,,
1486218,청년마켓,경기도 안산시 상록구 본오동,"생활,편의>편의점",,인천광역시 미추홀구 문학동 391-4,인천광역시 미추홀구 소성로332번길 7,283747,538044,,http://www.7-eleven.co.kr
1486268,변호사이경성사무소,경기도 여주시 홍문동,,,,,,,,
1486534,세븐일레븐 문학타운점,인천광역시 미추홀구 문학동,,,,,,,,
1486651,태민광학,대구광역시 북구 노원동1가,제조업>전자부품제조,,경상북도 구미시 공단동 257-3,경상북도 구미시 산호대로 264-34,435118,389661,,
1486804,(주)찹쌀루 명일,서울특별시 강동구 명일동,"한식>족발,보쌈",,서울특별시 영등포구 당산동4가 74-3,서울특별시 영등포구 당산로 169,302819,548065,,
1487222,TM전자,경상북도 구미시 임수동,일식>일식당,,경기도 수원시 영통구 매탄동 153-27,경기도 수원시 영통구 중부대로 252-1 2호,315363,519624,,
1487249,구구족 당산점,서울특별시 영등포구 당산동4가,"교육,학문>교습학원",,서울특별시 성동구 성수동1가 656-1828,서울특별시 성동구 뚝섬로 317-1 2층 근원학원,315934,549219,,https://blog.naver.com/gwacademy1714
1487432,삼거리초밥,경기도 수원시 영통구 매탄동,,,,,,,,
1487467,근원학원,서울특별시 성동구 성수동1가,음식점>뷔페,,서울특별시 강남구 삼성동 159-1,서울특별시 강남구 영동대로 511 트레이드타워 52층,317187,545774,,http://www.topcloudcorp.co.kr
1487519,(주)제국축산,서울특별시 동작구 대방동,,,,,,,,
1487591,탑(TOP),서울특별시 강남구 삼성동,슬라임카페,,전라북도 전주시 덕진구 송천동1가 281-1,전라북도 전주시 덕진구 송천중앙로 82 롯데마트 송천점,320755,361986,,
1487597,주식회사 청보티앤씨,대구광역시 수성구 범어동,일식>돈가스,,경기도 김포시 양촌읍 양곡리 403-10 엘비스96 1층 109호,경기도 김포시 양촌읍 양곡로 511 엘비스96 1층 109호,279028,562324,,https://blog.naver.com/zedez
1487971,타카플레이카페 롯데마트송천점,전라북도 전주시 덕진구 송천동1가,,,,,,,,
1488027,홈)수제돈까스,경기도 김포시 양촌읍 양곡리,"카페,디저트>베이커리",,대구광역시 달성군 가창면 용계리 28-2,대구광역시 달성군 가창면 가창로 1127 대백마트상가1층,456483,356267,,
1488084,차경농수산물판매장,전라남도 해남군 북평면 오산리,"카페,디저트>카페",,대구광역시 수성구 범어동 51-11,대구광역시 수성구 동대구로74길 25,456978,362850,,
1488326,나이스꽈배기,대구광역시 달성군 가창면 용계리,,,,,,,,
1488329,르프로코프,대구광역시 수성구 범어동,,,,,,,,
1488603,제이에스모터스2,대구광역시 동구 각산동,"음식점>카페,디저트",,광주광역시 동구 운림동 333-1,광주광역시 동구 증심사길 1,304769,282204,,
1488711,건강전도사,충청남도 태안군 태안읍 어은리,음식점>한식,,충청북도 청주시 흥덕구 가경동 1849,충청북도 청주시 흥덕구 서현북로 36,348952,446754,,
1488884,아모하임 광주점(AMOHEIM),광주광역시 동구 운림동,교습학원>공부방,,경상남도 김해시 지내동 360,경상남도 김해시 분성로727번길 21 203,484189,292972,,
1488961,읍천리 가경점,충청북도 청주시 흥덕구 가경동,,,,,,,,
1489143,아이비공부방,경상남도 김해시 지내동,,,,,,,,
1489159,토리팝 챔피언,경기도 남양주시 호평동,양식>샌드위치,,경기도 부천시 중동 1162-2,경기도 부천시 석천로177번길 11 제이클래스중동,290747,545274,,
1489407,필라테스프로제주노형점,제주특별자치도 제주시 노형동,,,,,,,,
1489536,에노크 샌드위치,경기도 부천시 중동,술집>요리주점,,충청북도 청주시 흥덕구 강서동 499,"충청북도 청주시 흥덕구 서현동로 23 109호,110호",349135,447156,,
1489630,EDP 부천점,인천광역시 부평구 부개동,"쇼핑,유통>화장품,향수",,충청남도 천안시 동남구 봉명동 213-1,충청남도 천안시 동남구 봉명1길 60,322934,467552,,
1489759,평화로운 집,충청북도 청주시 흥덕구 강서동,,,,,,,,
1489912,예뻐지는집,충청남도 천안시 서북구 쌍용동,휴대폰>휴대폰액세서리,,서울특별시 노원구 하계동 273-5,서울특별시 노원구 동일로 1196,317940,559761,,
1490018,상무갈비명가,광주광역시 서구 치평동,,,,,,,,
1490059,디에스유통하계,서울특별시 노원구 하계동,,,,,,,,
1490174,카카오페이(무)_2,서울특별시 강남구 역삼동,,,,,,,,
1490220,더 담은 반찬,강원도 평창군 평창읍 하리,"쇼핑,유통>조명,디스플레이",,부산광역시 강서구 신호동 224,부산광역시 강서구 신호산단4로64번가길 28 1층,480564,276639,,
1490234,인생한방 연신,경기도 고양시 일산동구 중산동,,,,,,,,
1490257,해나조명,부산광역시 강서구 신호동,,,,,,,,
1490303,백년건강식품,인천광역시 남동구 구월동,금융서비스>은행,,울산광역시 남구 신정동 252-10,울산광역시 남구 신정로 167,519662,328240,,http://www.kfcc.co.kr/
1490314,앤크루아상(N CROISSANT),서울특별시 마포구 연남동,,,,,,,,
1490435,강남새마을금고,울산광역시 남구 신정동,,,,,,,,
1490437,동신사,경상남도 창원시 마산합포구 부림동,"병원,의원>치과",,서울특별시 구로구 구로동 730-60,서울특별시 구로구 구로동로 138 2층,301539,543776,,http://www.ysnamguro.co.kr
1490484,비스트로 몰,서울특별시 마포구 서교동,,,,,,,,
1490574,연세남구로치과의원,서울특별시 구로구 구로동,,,,,,,,
1490800,지에스25 도계하남점(상품권),경상남도 창원시 의창구 도계동,,,,,,,,
1490823,내손안의맛집,경상북도 경주시 성건동,"생활,편의>편의점",,경기도 남양주시 평내동 202-5,경기도 남양주시 경춘로1306번길 2,332932,561129,,http://www.7-eleven.co.kr
1490825,(주)케이에프씨코리아 KFC칠곡3지구,대구광역시 북구 동천동,"음식점>카페,디저트",,경기도 화성시 영천동 685-5,경기도 화성시 지산1길 21-4,321332,512188,,http://instagram.com/cafe._.hannah
1490914,세븐일레븐 평내삼거리점,경기도 남양주시 평내동,"수리,AS>시계수리",,서울특별시 강남구 역삼동 858,서울특별시 강남구 강남대로 396 강남역,314292,544254,,http://blog.naver.com/dlwjdgkr1991
1491092,해나,경기도 화성시 영천동,"술집>맥주,호프",,전라남도 나주시 빛가람동 286-1 2층 주차타워내 상가,전라남도 나주시 배멧1길 22,290004,269582,,http://realpub.co.kr/
1491212,배터리교환,서울특별시 강남구 역삼동,,,,,,,,
1491361,리얼식당,전라남도 나주시 빛가람동,,,,,,,,
1491377,효목전기레인지,대구광역시 동구 효목동,분식>종합분식,,경기도 평택시 서정동 557-7 가동 1층(서정동),경기도 평택시 복창로39번길 28-28,315752,497213,,
1491464,오롱임다,경상북도 경주시 황남동,,,,,,,,
1491582,깨봉이국물떡볶이 송탄점,경기도 평택시 서정동,,,,,,,,
1491774,불스원_4,서울특별시 강남구 역삼동,미용>메이크업,,충청북도 청주시 흥덕구 비하동 675-9,충청북도 청주시 흥덕구 청향로15번길 19 1층 눈민정음,348419,448573,,http://instagram.com/NMJ_U
1491797,양푼이전복무침회,경상북도 포항시 북구 죽도동,,,,,,,,
1491853,눈민정음,충청북도 청주시 흥덕구 비하동,,,,,,,,
1492005,숲애숲에놀자협회,경상남도 함안군 가야읍 말산리,,,,,,,,
1492081,생생생공화국 농업회사법인 주식회사,제주특별자치도 제주시 삼도이동,"음식점>카페,디저트",,전라남도 여수시 고소동 437-1,전라남도 여수시 고소3길 43-8 카페몬당,376356,237861,,http://instagram.com/cafe_mondang
1492170,신발나라,경상남도 거제시 능포동,,,,,,,,
1492206,카페몬당,전라남도 여수시 고소동,음식점>분식,,경상남도 창원시 마산회원구 석전동 19-19,경상남도 창원시 마산회원구 석전남8길 40 알리바바쏙쏙김밥 창원 석전점,452169,292452,,http://alibabagimbap.kr
1492224,주식회사 유일냉열기,충청남도 천안시 동남구 원성동,"서비스,산업>장소대여",,대구광역시 중구 장관동 34-1 101호,대구광역시 중구 중앙대로77길 56 101호,453533,363344,,https://studycafestepup.modoo.at/?link=5tjx2q7i
1492356,알리바바 쏙쏙김밥 석전점,경상남도 창원시 마산회원구 석전동,"미용>속눈썹증모,연장",,경기도 용인시 처인구 고림동 771,경기도 용인시 처인구 고진로59번길 10,330781,515312,,http://www.instagram.com/__byyu
1492368,스텝업스터디카페,대구광역시 중구 장관동,,,,,,,,
1492406,바이유,경기도 용인시 처인구 고림동,,,,,,,,
1492519,T olleh lgu+ premium store,경기도 시흥시 능곡동,,,,,,,,
1492568,퍼시스턴스(PERSISTENCE)커피,대구광역시 달성군 화원읍 천내리,,,,,,,,
1492927,거북골,충청북도 괴산군 청천면 화양리,"생활,편의>미용실",,강원도 춘천시 소양로1가 92-26,강원도 춘천시 번개시장길 32 호반상가 102호,376186,587736,,
1493177,이끌림떡볶이,경기도 성남시 분당구 수내동,,,,,,,,
1493251,프롬앤이,강원도 춘천시 소양로1가,"쇼핑,유통>종합도소매",,경상남도 양산시 물금읍 물금리 879-9,경상남도 양산시 물금읍 버들길 30-13,490071,301305,,
1493260,이백장돈가스 탑동점,경기도 수원시 권선구 탑동,중식>중식당,,경기도 하남시 감일동 373-3,경기도 하남시 감일남로 30 2층,324422,545205,,http://www.ebiga.co.kr
1493356,그레이패션,경상남도 양산시 물금읍 물금리,,,,,,,,
1493369,이비가짬뽕,경기도 하남시 감일동,숙박>모텔,,부산광역시 부산진구 부전동 516-37,부산광역시 부산진구 중앙대로691번가길 24-9,496409,284591,,http://www.yanolja.com/places/24912
1493549,카카오페이(문화비)무_3,서울특별시 강남구 역삼동,"교육,학문>교습학원",,경기도 파주시 동패동 1695-2,경기도 파주시 청석로 272 센타프라자1 6층 604호,287160,570078,,
1493655,호텔야자,부산광역시 부산진구 부전동,,,,,,,,
1493662,동패푸르넷,경기도 파주시 동패동,,,,,,,,
1493683,청화대노래빠,경기도 안양시 만안구 안양동,"생활,편의>편의점",,경기도 화성시 반송동 94,경기도 화성시 동탄반석로 171,317700,511777,,
1493780,루이까스텔 하남검단점,경기도 하남시 창우동,,,,,,,,
1493922,씨유(CU)동탄스타즈호텔점,경기도 화성시 반송동,,,,,,,,
1493998,친구야 포차가자,경기도 부천시 춘의동,,,,,,,,
1494079,비비큐치킨앤비어 대전터미널점,대전광역시 동구 용전동,"쇼핑,유통>가구,인테리어",,부산광역시 부산진구 전포동 202-25,부산광역시 부산진구 서전로 65,497404,284859,,
1494121,세종강남gbn2캠퍼스어학원,세종특별자치시 반곡동,,,,,,,,
1494193,한독장식,부산광역시 부산진구 전포동,"음식점>치킨,닭강정",,인천광역시 연수구 송도동 98-2,인천광역시 연수구 컨벤시아대로230번길 42,279312,532665,,http://www.hochicken.co.kr/
1494472,현대H&S(무),서울특별시 강남구 역삼동,"쇼핑,유통>슈퍼,마트",,광주광역시 남구 봉선동 161 롯데 슈퍼 센터,광주광역시 남구 유안초등북길 1,301219,281359,,http://www.lottesuper.co.kr/
1494494,호치킨 송도퍼스트파크점,인천광역시 연수구 송도동,음식점>양식>피자,,경기도 김포시 풍무동 230-16 107호,경기도 김포시 풍무2로 59 107호,287695,557385,,
1494610,슈퍼(SUPER),광주광역시 남구,,,,,,,,
1494682,피자이탈리 풍무점,경기도 김포시 풍무동,"한식>칼국수,만두",,강원도 양양군 양양읍 남문리 196-2,강원도 양양군 양양읍 남문9길 11-39 양양장칼국수,454766,608121,,
1494836,우성식품,경기도 김포시 북변동,스터디카페,,서울특별시 도봉구 도봉동 636-12 킴스타워 3층,서울특별시 도봉구 마들로 664 킴스타워 3층,316079,563444,,https://freshstudycafe06.modoo.at
1494853,양양장칼국수,강원도 양양군 양양읍 남문리,한식>죽,,충청남도 청양군 청양읍 읍내리 209-21,충청남도 청양군 청양읍 중앙로열길 2 1층 죽이야기,292938,428551,,http://www.jukstory.com
1494876,프레쉬스터디카페 도봉구청점,서울특별시 도봉구 도봉동,,,,,,,,
1495077,죽이야기 청양터미널점,충청남도 청양군 청양읍 읍내리,,,,,,,,
1495132,빈킨즈경북총판,경상북도 구미시 양호동,"한식>찌개,전골",,경기도 이천시 창전동 153-23,경기도 이천시 중리천로21번길 18,350610,520085,,
1495446,성일정보시스템,대전광역시 유성구 봉명동,"한식>육류,고기요리",,울산광역시 남구 신정동 652-1 1층,울산광역시 남구 삼산로55번길 19 1층,519257,327033,,
1495485,땅스부대찌개 이천관고시장점,경기도 이천시 창전동,,,,,,,,
1495612,송가참숯꼬들목살,울산광역시 남구 신정동,,,,,,,,
1495680,갤러리 648-2,충청남도 천안시 서북구 성정동,,,,,,,,
1495713,카페모히,경기도 안양시 동안구 호계동,"음식점>치킨,닭강정",,경기도 수원시 장안구 정자동 69-45,경기도 수원시 장안구 영화로71번길 24,311955,521641,,http://www.60chicken.co.kr
1495724,신세현,서울특별시 강서구 내발산동,,,,,,,,
1495828,60계치킨 수원정자점,경기도 수원시 장안구 정자동,,,,,,,,
1495863,진선미민박(171카페),강원도 원주시 판부면 금대리,,,,,,,,
1495908,인텔리 퓨어,충청남도 공주시 금흥동,메이크업>웨딩메이크업,,대구광역시 중구 대봉동 123-11,대구광역시 중구 동덕로 23,454792,362091,,
1496024,오팔오팔(5858),경기도 시흥시 정왕동,,,,,,,,
1496413,끌로엔느웨딩,대구광역시 중구 대봉동,교습학원>입시학원,,서울특별시 강남구 대치동 913,서울특별시 강남구 삼성로71길 9,316922,544858,,
